ブロック生成時間 (秒)
6.12278
6.755167
5.957764
3.992792
6.075889
6.129007
5.908543
6.227069
6.882586
6.239007
6.029078
6.003291
6.15132
6.495124
5.980035
5.964727
6.008855
6.225051
6.055221
6.192262
6.176644
2.078121
6.184259
6.087501
6.10991
6.124697
6.018663
7.0115169999999996
6.127353
3.974293
6.174909
6.022052
6.061562
6.022039
6.175451
5.971782
6.1712299999999995
6.127087
6.032881
6.071405
6.058773
5.97806
6.187158
6.233717
6.178869
6.169131
6.156167
6.14319
6.294151
6.057286
2.094213
6.139272
6.159134
4.023224
6.250934
6.032492
5.97097
6.124915
2.052234
5.9817599999999995
6.17182
6.040769
6.294599
3.068832
6.101931
6.230192
5.988167
6.218377
5.923655
6.204368
6.015013
6.0062
6.179852
6.101806
6.033015
6.217396
6.155056
4.027307
6.145609
6.121495
6.086184
6.113001
7.023993
6.115138
6.176233
2.090797
5.9981
6.069808
6.064954
6.215222
3.95716
6.256914
5.974254
6.324975
6.116215
6.2132950000000005
6.407039
6.098798
6.709232
6.228776
6.051601
6.082632
3.9384639999999997
6.049255
6.075318
5.936786
6.337139
6.144392
6.107441
5.98862
6.10703
5.926956
6.380604
6.088812
6.136335
6.191733
2.176525
6.105484
6.249048
6.076431
5.98383
6.575133
6.204771
6.169568
6.092494
5.908378
6.302106
6.192769
3.997607
6.150455
6.068776
6.078424
6.107198
6.187766
5.950719
5.941083
6.131103
5.925816
7.279653
6.11043
6.273488
5.9382660000000005
6.267349
5.991518
6.62496
6.095651
6.208251
6.1598
2.074725
6.20085
6.149548
7.040327
3.9205769999999998
5.937273
6.265851
6.132662
6.131232
6.081094
6.037332
6.117227
6.448931
6.3325759999999995
6.223555
6.251637
6.011543
6.009445
6.110134
6.368657
6.088715
6.171603
6.030148
6.09781
6.079029
6.105969
6.52589
6.37454
3.960177
6.11999
6.083638
6.103944
2.072687
6.013966
6.120909
6.048138
6.237309
6.01019
6.008892
6.084515
6.064431
5.857103
5.947558
6.207552
5.985672
7.353611
6.114514
6.099916
6.217131
6.051565
6.22179
6.070544
3.967855
6.016563
6.066361
6.055285
6.049176
6.158783
3.916246
6.118496
6.095625
5.886047
6.05207
6.17566
2.2052680000000002
6.102891
5.979958
6.243159
6.029376
6.023145
6.206991
6.100886
6.276447
6.129335
6.027412
5.8447
4.028736
6.160881
6.183099
6.083648
6.175361
6.520339
5.974445
6.104174
6.16754
6.229659
6.079986
6.156529
6.232826
5.898178
6.001634
6.274788
6.106088
5.962956
6.070084
2.058822
6.115362
6.090588
6.151233
7.276436
6.203549
3.888843
5.944828
6.100202
6.203935
6.181186
6.136638
6.312472
6.094176
6.481982
6.141211
6.139442
6.46275
6.127934
6.052096
6.32276
6.050237
6.286612
6.099145
6.141351
5.925749
5.913043
6.029573
6.179514
6.171619
6.090695
6.072026
6.089678
3.978142
6.083882
6.096718
2.097339
6.512701
6.145509
6.228893
6.052788
6.022669
6.178866
6.049062
6.023021
6.060741
6.263579
6.343375
6.108745
6.642533
6.077607
5.961056
5.9985289999999996
6.237257
6.061229
3.984923
6.132687
6.15137
6.026405
5.996643
5.945438
6.961472
6.00422
6.239028
6.1228
6.294967
2.02721
6.231656
5.955143
6.093229
2.098755
6.377464
6.13354
6.011674
6.090781
6.059019
6.052891
5.92485
6.074369
6.142103
4.033526
6.198449
5.928805
6.011444
6.4484580000000005
6.627763
3.95639
6.145552
6.569456
6.157164
6.505329
6.454208
6.020133
6.024071
6.150991
6.231953
6.293194
6.166828
6.119871
2.180429
6.360379
6.141696
6.026182
6.23259
6.189711
6.086593
5.913146
3.988779
6.11596
5.94057
5.997686
6.075843
6.099443
6.33921
6.21653
6.237919
5.840891
7.021637
6.044123
6.168624
6.091237
6.39963
6.115233
5.9855789999999995
5.964274
5.948652
6.152201
6.12419
6.028569
4.005304
6.003711
2.113438
5.979967
6.305444
6.140631
6.17141
2.197734
5.870839
6.249785
6.012846
6.010668
6.078266
6.030199
6.153949
6.138098
6.271265
6.352119
6.082695
5.946109
6.108018
6.06221
6.193423
6.731654
6.223106
3.975961
6.046614
5.929176
3.039992
6.4797139999999995
6.102993
6.085667
6.088681
6.169493
2.088474
6.079406
6.063809
5.865369
6.235149
6.158604
6.173186
6.265124
6.166702
6.612362
7.117117
6.04217
6.059345
6.102193
6.197765
6.233294
6.032985
3.982706
6.040181
6.152184
6.262275
5.977294
6.160639
6.427879
6.222517
6.106721
6.12905
6.393165
6.08127
6.313769
6.178676
6.013209
6.3528970000000005
5.973537
2.026783
6.117524
6.181954
6.094559
6.162106
5.95974
3.982622
6.398212
6.144379
6.151824
6.08498
6.026262
7.014374
6.012362
1.97044
6.287367
3.877714
6.131622
6.085423
6.425024
6.026488
6.084882
6.166708
6.348886
6.138787
6.043565
6.195195
6.097806
6.097037
6.1046
6.118054
3.992258
2.297162
6.999879
6.160007
6.337271
6.118346
6.205556
5.932082
6.057982
5.984132
6.153329
6.263061
6.253236
6.030814
6.031173
6.269662
6.143475
6.100473
6.025413
6.154624
6.189999
6.066877
6.21466
6.102026
6.092556
5.990549
3.93959
6.10813
6.466457
6.163526
5.938022
6.449049
6.538364
2.26029
5.9009979999999995
6.147033
6.063693
6.052151
6.103165
6.029546
5.916091
6.234072
