channel_id,sequence,send_height,ack_height,block_delay
channel-6994,1323345,30258375,30258390,15
channel-208,1489652,30258375,30258385,10
channel-2186,40758,30258384,30258398,14
channel-0,4037264,30258388,30258397,9
channel-326,537539,30258391,30258407,16
channel-75,844820,30258391,30258400,9
channel-208,1489653,30258394,30258406,12
channel-204,670752,30258414,30258423,9
channel-6994,1323346,30258424,30258434,10
channel-6994,1323347,30258425,30258440,15
channel-85077,59497,30258441,30258449,8
channel-750,681752,30258446,30258450,4
channel-326,537540,30258452,30258468,16
channel-184,137394,30258452,30258465,13
channel-642,126486,30258455,30258527,72
channel-6994,1323348,30258459,30258470,11
channel-75,844821,30258483,30258490,7
channel-6994,1323349,30258494,30258505,11
channel-19774,345795,30258497,30258504,7
channel-85077,59498,30258500,30258518,18
channel-122,667731,30258506,30258510,4
channel-42,1489933,30258522,30258555,33
channel-85077,59499,30258524,30258554,30
channel-20082,9870,30258536,30258545,9
channel-6994,1323350,30258539,30258551,12
channel-750,681753,30258539,30258544,5
channel-6994,1323351,30258541,30258556,15
channel-6994,1323352,30258545,30258556,11
channel-326,537541,30258546,30258561,15
channel-0,4037265,30258549,30258557,8
channel-75,844822,30258549,30258555,6
channel-122,667732,30258551,30258554,3
channel-0,4037266,30258555,30258566,11
channel-85077,59500,30258557,30258566,9
channel-75,844823,30258563,30258572,9
channel-0,4037267,30258565,30258577,12
channel-89321,19364,30258571,30258583,12
channel-75,844824,30258574,30258581,7
channel-75,844825,30258586,30258592,6
channel-259,314205,30258590,30258597,7
channel-6994,1323353,30258607,30258619,12
channel-0,4037268,30258608,30258619,11
channel-4,166849,30258616,30258655,39
channel-75,844826,30258619,30258626,7
channel-6994,1323354,30258632,30258643,11
channel-750,681754,30258633,30258639,6
channel-0,4037269,30258638,30258650,12
channel-0,4037270,30258646,30258655,9
channel-6994,1323355,30258648,30258658,10
channel-122,667733,30258668,30258673,5
channel-0,4037271,30258674,30258685,11
channel-199,132582,30258679,30258690,11
channel-208,1489654,30258711,30258725,14
channel-251,85171,30258714,30258725,11
channel-75,844827,30258734,30258741,7
channel-4,166850,30258738,30258765,27
channel-326,537542,30258744,30258752,8
channel-19774,345796,30258754,30258762,8
channel-184,137395,30258755,30258763,8
channel-6994,1323356,30258758,30258774,16
channel-122,667734,30258766,30258771,5
channel-208,1489655,30258767,30258778,11
channel-75,844828,30258775,30258783,8
channel-0,4037272,30258814,30258823,9
channel-874,292739,30258817,30258823,6
channel-1575,15183,30258836,30258845,9
channel-75,844829,30258841,30258848,7
channel-1,408214,30258850,30258868,18
channel-85077,59501,30258857,30258866,9
channel-326,537543,30258859,30258864,5
channel-6787,166632,30258871,30258876,5
channel-0,4037273,30258874,30258884,10
channel-0,4037274,30258879,30258885,6
channel-2188,43538,30258899,30258903,4
channel-0,4037275,30258910,30258919,9
channel-750,681755,30258910,30258928,18
channel-75,844830,30258931,30258939,8
channel-79703,4410,30258932,30258944,12
channel-6994,1323357,30258939,30258951,12
channel-38946,124075,30258942,30258955,13
channel-2186,40759,30258945,30258959,14
channel-122,667735,30258955,30258958,3
channel-38946,124076,30258959,30258985,26
channel-122,667736,30258975,30258980,5
channel-326,537544,30258992,30258999,7
