channel_id,sequence,send_height,ack_height,block_delay
channel-38946,124405,30387828,30387838,10
channel-38946,124406,30387836,30387852,16
channel-750,685968,30387840,30387849,9
channel-750,685969,30387842,30387859,17
channel-0,4041023,30387845,30387859,14
channel-0,4041024,30387845,30387859,14
channel-783,104457,30387851,30387858,7
channel-874,293651,30387852,30387860,8
channel-750,685970,30387857,30387867,10
channel-85077,61418,30387857,30387867,10
channel-144,86713,30387858,30387871,13
channel-42,1490115,30387859,30387866,7
channel-38946,124407,30387867,30387885,18
channel-0,4041025,30387869,30387885,16
channel-208,1491358,30387871,30387882,11
channel-0,4041026,30387873,30387887,14
channel-199,133042,30387877,30387886,9
channel-38946,124408,30387879,30387894,15
channel-38946,124409,30387881,30387896,15
channel-85077,61419,30387883,30387892,9
channel-113,301405,30387885,30387937,52
channel-750,685971,30387886,30387896,10
channel-874,293652,30387889,30387896,7
channel-6897,5660,30387889,30387896,7
channel-85077,61420,30387892,30387898,6
channel-38946,124410,30387896,30387906,10
channel-91017,2953,30387900,30387950,50
channel-94814,3826,30387904,30387917,13
channel-0,4041027,30387906,30387916,10
channel-42,1490116,30387907,30387914,7
channel-38946,124411,30387907,30387916,9
channel-92956,231,30387909,30387920,11
channel-6994,1326429,30387911,30387924,13
channel-874,293653,30387919,30387925,6
channel-75,845481,30387931,30387938,7
channel-326,538633,30387932,30387946,14
channel-38946,124412,30387940,30387957,17
channel-75,845482,30387941,30387949,8
channel-6994,1326430,30387944,30387954,10
channel-0,4041028,30387946,30387958,12
channel-750,685972,30387946,30387957,11
channel-6994,1326431,30387948,30387959,11
channel-6994,1326432,30387948,30387959,11
channel-98451,134,30387949,30387963,14
channel-874,293654,30387949,30387953,4
channel-1429,140862,30387953,30387962,9
channel-320,119320,30387955,30387967,12
channel-874,293655,30387958,30387988,30
channel-38946,124415,30387968,30387980,12
channel-122,668539,30387969,30387973,4
channel-750,685973,30387970,30388003,33
channel-750,685974,30387978,30387986,8
channel-38946,124416,30387980,30387994,14
channel-874,293656,30387985,30387991,6
channel-6994,1326433,30387989,30388001,12
channel-750,685975,30387992,30388006,14
channel-19774,346257,30388000,30388010,10
channel-91017,2954,30388007,30388033,26
channel-199,133043,30388010,30388023,13
channel-874,293657,30388024,30388030,6
channel-750,685976,30388032,30388047,15
channel-0,4041029,30388038,30388046,8
channel-4,167105,30388040,30388048,8
channel-38946,124418,30388040,30388051,11
channel-6994,1326434,30388041,30388050,9
channel-38946,124420,30388049,30388090,41
channel-85077,61421,30388054,30388065,11
channel-874,293658,30388055,30388060,5
channel-208,1491359,30388060,30388071,11
channel-750,685977,30388061,30388070,9
channel-412,64704,30388061,30388070,9
channel-38946,124421,30388061,30388073,12
channel-91017,2955,30388067,30388190,123
channel-85077,61422,30388067,30388074,7
channel-38946,124422,30388068,30388077,9
channel-38946,124423,30388072,30388085,13
channel-208,1491360,30388073,30388084,11
channel-750,685978,30388075,30388084,9
channel-0,4041030,30388078,30388084,6
channel-0,4041031,30388081,30388094,13
channel-2,130715,30388092,30388104,12
channel-874,293659,30388093,30388098,5
channel-208,1491361,30388094,30388106,12
channel-85077,61423,30388097,30388107,10
channel-89321,19614,30388100,30388118,18
channel-6994,1326435,30388117,30388126,9
channel-0,4041032,30388122,30388132,10
channel-874,293660,30388134,30388144,10
channel-6994,1326436,30388136,30388144,8
channel-38946,124426,30388140,30388153,13
channel-38946,124428,30388149,30388162,13
channel-1,408834,30388151,30388162,11
channel-38946,124429,30388155,30388171,16
channel-750,685979,30388158,30388162,4
channel-6994,1326437,30388164,30388175,11
channel-874,293661,30388170,30388177,7
channel-0,4041033,30388173,30388197,24
channel-412,64705,30388180,30388193,13
channel-6994,1326438,30388181,30388193,12
channel-38946,124430,30388194,30388207,13
channel-0,4041034,30388198,30388208,10
channel-6994,1326439,30388199,30388214,15
channel-98451,135,30388201,30388214,13
channel-874,293662,30388203,30388208,5
channel-412,64706,30388203,30388213,10
channel-75,845483,30388207,30388214,7
channel-38946,124431,30388208,30388220,12
channel-750,685980,30388211,30388216,5
channel-6994,1326440,30388216,30388230,14
channel-6994,1326441,30388218,30388230,12
channel-38946,124432,30388220,30388239,19
channel-38946,124433,30388230,30388266,36
channel-0,4041035,30388235,30388245,10
channel-6994,1326442,30388237,30388246,9
channel-38946,124434,30388237,30388249,12
channel-874,293663,30388238,30388246,8
channel-75,845484,30388243,30388249,6
channel-75,845485,30388246,30388252,6
channel-199,133044,30388255,30388266,11
channel-38946,124435,30388255,30388271,16
channel-208,1491362,30388259,30388270,11
channel-0,4041036,30388259,30388268,9
channel-874,293664,30388267,30388273,6
channel-412,64707,30388267,30388284,17
channel-143,128513,30388275,30388287,12
channel-0,4041037,30388282,30388312,30
channel-19774,346258,30388282,30388289,7
channel-0,4041038,30388283,30388291,8
channel-6994,1326443,30388284,30388293,9
channel-6994,1326444,30388290,30388302,12
channel-6994,1326445,30388297,30388308,11
channel-75,845486,30388303,30388310,7
channel-874,293665,30388304,30388311,7
channel-38946,124438,30388306,30388317,11
channel-38946,124440,30388318,30388337,19
channel-122,668540,30388319,30388322,3
channel-38946,124441,30388329,30388346,17
channel-85077,61424,30388332,30388341,9
channel-340,3214,30388335,30388344,9
channel-199,133045,30388338,30388346,8
channel-874,293666,30388342,30388348,6
channel-199,133046,30388359,30388371,12
channel-88,467271,30388362,30388375,13
channel-6994,1326446,30388362,30388372,10
channel-229,55071,30388367,30388377,10
channel-874,293667,30388379,30388384,5
channel-229,55072,30388381,30388390,9
channel-750,685981,30388386,30388393,7
channel-229,55073,30388396,30388406,10
channel-0,4041039,30388397,30388410,13
channel-0,4041040,30388402,30388411,9
channel-113,301406,30388404,30388456,52
channel-38946,124443,30388406,30388415,9
channel-229,55074,30388408,30388415,7
channel-89298,18784,30388411,30388418,7
channel-874,293668,30388411,30388415,4
channel-0,4041041,30388411,30388420,9
channel-229,55075,30388418,30388429,11
channel-326,538634,30388425,30388434,9
channel-19774,346259,30388425,30388437,12
channel-38946,124446,30388428,30388438,10
channel-0,4041042,30388432,30388444,12
channel-0,4041043,30388437,30388452,15
channel-750,685982,30388443,30388448,5
channel-1,408835,30388447,30388455,8
channel-874,293669,30388448,30388453,5
channel-340,3215,30388451,30388459,8
channel-229,55076,30388452,30388458,6
channel-38946,124447,30388471,30388485,14
channel-0,4041044,30388473,30388483,10
channel-38946,124448,30388483,30388500,17
channel-874,293670,30388484,30388494,10
channel-42,1490117,30388489,30388495,6
channel-259,314509,30388497,30388503,6
channel-199,133047,30388498,30388508,10
channel-326,538635,30388498,30388507,9
channel-72,516529,30388520,30388587,67
channel-38946,124452,30388520,30388532,12
channel-89298,18785,30388543,30388556,13
channel-320,119321,30388565,30388574,9
channel-199,133048,30388571,30388581,10
channel-0,4041045,30388571,30388580,9
channel-38946,124453,30388572,30388583,11
channel-19774,346260,30388584,30388595,11
channel-38946,124456,30388590,30388611,21
channel-75,845487,30388591,30388599,8
channel-21113,25379,30388592,30388599,7
channel-98451,136,30388599,30388614,15
channel-94814,3827,30388608,30388621,13
channel-38946,124458,30388610,30388631,21
channel-326,538636,30388616,30388621,5
channel-6994,1326447,30388621,30388629,8
channel-750,685983,30388628,30388639,11
channel-0,4041046,30388639,30388650,11
channel-0,4041047,30388654,30388662,8
channel-92956,232,30388655,30388666,11
channel-2188,43957,30388660,30388665,5
channel-6994,1326448,30388662,30388671,9
channel-0,4041048,30388666,30388675,9
channel-6994,1326449,30388666,30388676,10
channel-208,1491363,30388686,30388696,10
channel-874,293671,30388689,30388698,9
channel-750,685984,30388698,30388712,14
channel-85077,61425,30388705,30388714,9
channel-6994,1326450,30388712,30388720,8
channel-85077,61426,30388712,30388721,9
channel-6994,1326451,30388715,30388724,9
channel-208,1491364,30388717,30388727,10
channel-72,516530,30388727,30388771,44
channel-320,119322,30388729,30388749,20
channel-874,293672,30388729,30388737,8
channel-208,1491365,30388737,30388747,10
channel-6994,1326452,30388741,30388752,11
channel-6994,1326453,30388767,30388781,14
channel-1,408836,30388770,30388780,10
channel-874,293673,30388775,30388780,5
channel-204,670893,30388776,30388782,6
channel-750,685985,30388777,30388785,8
channel-0,4041049,30388791,30388804,13
channel-750,685986,30388795,30388804,9
channel-874,293674,30388803,30388810,7
channel-783,104458,30388806,30388815,9
channel-874,293675,30388816,30388820,4
channel-1,408837,30388817,30388828,11
channel-6994,1326454,30388820,30388827,7
channel-0,4041050,30388824,30388835,11
channel-0,4041051,30388833,30388844,11
channel-208,1491366,30388842,30388853,11
channel-874,293676,30388846,30388855,9
channel-0,4041052,30388846,30388858,12
channel-0,4041053,30388848,30388858,10
channel-1,408838,30388860,30388874,14
channel-199,133049,30388862,30388875,13
channel-6994,1326455,30388867,30388880,13
channel-750,685987,30388870,30388875,5
channel-0,4041054,30388871,30388881,10
channel-6994,1326456,30388875,30388885,10
channel-750,685988,30388876,30388888,12
channel-874,293677,30388881,30388893,12
channel-0,4041055,30388885,30388898,13
channel-0,4041056,30388885,30388898,13
channel-85791,3791,30388886,30388894,8
channel-259,314510,30388887,30388894,7
channel-0,4041057,30388888,30388902,14
channel-75,845488,30388894,30388911,17
channel-75,845489,30388896,30388903,7
channel-208,1491367,30388903,30388915,12
channel-874,293678,30388908,30388914,6
channel-783,104459,30388911,30388917,6
channel-750,685989,30388917,30388920,3
channel-89298,18786,30388930,30388938,8
channel-208,1491368,30388930,30388940,10
channel-0,4041058,30388940,30388950,10
channel-874,293679,30388941,30388946,5
channel-0,4041059,30388946,30388956,10
channel-1,408839,30388946,30388960,14
channel-0,4041060,30388948,30388961,13
channel-6994,1326457,30388950,30388959,9
channel-6994,1326458,30388956,30388968,12
channel-874,293680,30388977,30388987,10
channel-42,1490118,30388981,30388989,8
channel-750,685990,30388997,30389002,5
channel-0,4041061,30388998,30389007,9
channel-874,293681,30389016,30389023,7
channel-2186,40815,30389016,30389027,11
channel-89321,19615,30389028,30389055,27
channel-5,184411,30389029,30389041,12
channel-259,314511,30389037,30389045,8
channel-874,293682,30389041,30389047,6
channel-184,137476,30389050,30389060,10
channel-42,1490119,30389053,30389063,10
channel-783,104460,30389053,30389059,6
channel-0,4041062,30389062,30389068,6
channel-1,408840,30389066,30389078,12
channel-85077,61427,30389068,30389080,12
channel-874,293683,30389073,30389078,5
channel-750,685991,30389078,30389082,4
channel-750,685992,30389084,30389095,11
channel-326,538637,30389085,30389091,6
channel-208,1491369,30389085,30389093,8
channel-38946,124459,30389087,30389106,19
channel-85077,61428,30389099,30389110,11
channel-75,845490,30389104,30389112,8
channel-6994,1326459,30389108,30389121,13
channel-874,293684,30389110,30389115,5
channel-89321,19616,30389110,30389140,30
channel-6994,1326460,30389112,30389121,9
channel-0,4041063,30389117,30389123,6
channel-0,4041064,30389117,30389123,6
channel-92956,233,30389125,30389136,11
channel-6994,1326461,30389127,30389167,40
channel-89298,18787,30389132,30389141,9
channel-208,1491370,30389139,30389147,8
channel-89298,18788,30389142,30389150,8
channel-874,293685,30389146,30389152,6
channel-85077,61429,30389149,30389159,10
channel-6994,1326462,30389157,30389171,14
channel-6994,1326463,30389158,30389171,13
channel-6994,1326464,30389160,30389171,11
channel-75,845491,30389160,30389167,7
channel-750,685993,30389165,30389169,4
channel-98451,137,30389173,30389190,17
channel-6994,1326465,30389177,30389185,8
channel-6994,1326466,30389179,30389188,9
channel-1,408841,30389181,30389192,11
channel-874,293686,30389183,30389185,2
channel-85077,61430,30389183,30389191,8
channel-6994,1326467,30389186,30389198,12
channel-6994,1326468,30389192,30389225,33
channel-6994,1326469,30389205,30389216,11
channel-85077,61431,30389211,30389223,12
channel-6994,1326470,30389218,30389229,11
channel-6994,1326471,30389219,30389229,10
channel-874,293687,30389223,30389229,6
channel-208,1491371,30389231,30389241,10
channel-0,4041065,30389232,30389242,10
channel-85077,61432,30389232,30389242,10
channel-85077,61433,30389237,30389248,11
channel-15464,2666,30389252,30389295,43
channel-750,685994,30389254,30389261,7
channel-0,4041066,30389255,30389266,11
channel-75,845492,30389256,30389264,8
channel-85077,61434,30389265,30389276,11
channel-6994,1326472,30389267,30389276,9
channel-6994,1326473,30389272,30389278,6
channel-208,1491372,30389272,30389280,8
channel-0,4041067,30389286,30389298,12
channel-326,538638,30389290,30389314,24
channel-85077,61435,30389300,30389308,8
channel-75,845493,30389301,30389309,8
channel-750,685995,30389301,30389307,6
channel-204,670894,30389301,30389311,10
channel-42,1490120,30389304,30389313,9
channel-0,4041068,30389304,30389317,13
channel-326,538639,30389308,30389314,6
channel-85077,61436,30389311,30389321,10
channel-6994,1326474,30389312,30389350,38
channel-783,104461,30389322,30389328,6
channel-38946,124460,30389323,30389336,13
channel-783,104462,30389331,30389337,6
channel-75,845494,30389331,30389339,8
channel-767,14401,30389332,30389341,9
channel-783,104463,30389342,30389348,6
channel-85077,61437,30389342,30389359,17
channel-0,4041069,30389343,30389352,9
channel-0,4041070,30389345,30389357,12
channel-0,4041071,30389346,30389357,11
channel-2186,40816,30389350,30389360,10
channel-0,4041072,30389356,30389366,10
channel-85077,61438,30389359,30389367,8
channel-199,133050,30389364,30389395,31
channel-6994,1326475,30389366,30389388,22
channel-6994,1326476,30389366,30389374,8
channel-0,4041073,30389368,30389380,12
channel-326,538640,30389370,30389376,6
channel-6994,1326477,30389373,30389416,43
channel-85077,61439,30389374,30389384,10
channel-6994,1326478,30389376,30389388,12
channel-6994,1326479,30389386,30389395,9
channel-89321,19617,30389387,30389395,8
channel-19774,346261,30389391,30389398,7
channel-6994,1326480,30389398,30389411,13
channel-0,4041074,30389400,30389409,9
channel-199,133051,30389405,30389415,10
channel-85077,61440,30389405,30389415,10
channel-19774,346262,30389408,30389418,10
channel-874,293688,30389412,30389423,11
channel-6994,1326481,30389415,30389425,10
channel-122,668541,30389415,30389418,3
channel-326,538641,30389418,30389424,6
channel-0,4041075,30389419,30389431,12
channel-85077,61441,30389420,30389430,10
channel-85077,61442,30389427,30389439,12
channel-6994,1326482,30389427,30389445,18
channel-199,133052,30389431,30389457,26
channel-1279,67158,30389431,30389442,11
channel-85077,61443,30389431,30389442,11
channel-89321,19618,30389436,30389442,6
channel-6994,1326483,30389439,30389475,36
channel-89321,19619,30389448,30389462,14
channel-0,4041076,30389448,30389459,11
channel-6994,1326484,30389450,30389458,8
channel-89321,19620,30389460,30389468,8
channel-208,1491373,30389467,30389478,11
channel-208,1491374,30389472,30389483,11
channel-85077,61444,30389479,30389489,10
channel-38946,124461,30389487,30389506,19
channel-326,538642,30389493,30389499,6
channel-326,538643,30389493,30389499,6
channel-326,538644,30389493,30389499,6
channel-326,538645,30389493,30389499,6
channel-326,538646,30389493,30389499,6
channel-326,538647,30389493,30389499,6
channel-326,538648,30389493,30389499,6
channel-326,538649,30389493,30389499,6
channel-259,314512,30389512,30389517,5
channel-750,685996,30389525,30389530,5
channel-874,293689,30389534,30389540,6
channel-0,4041077,30389537,30389547,10
channel-6994,1326485,30389539,30389547,8
channel-0,4041078,30389545,30389558,13
channel-85791,3792,30389547,30389552,5
channel-6994,1326486,30389553,30389564,11
channel-21113,25380,30389564,30389575,11
channel-199,133053,30389570,30389582,12
channel-122,668542,30389571,30389575,4
channel-0,4041079,30389576,30389589,13
channel-21113,25381,30389581,30389588,7
channel-874,293690,30389581,30389587,6
channel-0,4041080,30389588,30389598,10
channel-72,516531,30389592,30389640,48
channel-6994,1326487,30389593,30389603,10
channel-1,408842,30389622,30389634,12
channel-874,293691,30389625,30389635,10
channel-874,293692,30389626,30389635,9
channel-0,4041081,30389628,30389638,10
