channel_id,sequence,send_height,ack_height,block_delay
channel-0,4033750,30116732,30116758,26
channel-75,843626,30116733,30116743,10
channel-874,292006,30116734,30116740,6
channel-750,678895,30116737,30116741,4
channel-326,536599,30116750,30116756,6
channel-0,4033751,30116757,30116770,13
channel-5,184069,30116757,30116768,11
channel-0,4033752,30116760,30116788,28
channel-874,292007,30116772,30116782,10
channel-779,1166,30116788,30116818,30
channel-326,536600,30116800,30116820,20
channel-0,4033753,30116802,30116811,9
channel-412,64319,30116809,30116818,9
channel-79241,947,30116809,30116821,12
channel-6994,1321280,30116814,30116825,11
channel-251,85052,30116818,30116828,10
channel-874,292008,30116822,30116827,5
channel-0,4033754,30116825,30116835,10
channel-6994,1321281,30116827,30116838,11
channel-94814,3614,30116833,30116842,9
channel-19774,345438,30116840,30116851,11
channel-782,309928,30116850,30116856,6
channel-874,292009,30116859,30116865,6
channel-0,4033755,30116875,30116887,12
channel-75,843627,30116879,30116887,8
channel-6994,1321282,30116885,30116894,9
channel-6994,1321283,30116888,30116898,10
channel-750,678896,30116892,30116907,15
channel-874,292010,30116904,30116910,6
channel-326,536601,30116929,30116960,31
channel-208,1488466,30116937,30116948,11
channel-208,1488467,30116939,30116952,13
channel-0,4033756,30116939,30116951,12
channel-874,292011,30116946,30116955,9
channel-750,678897,30116947,30116974,27
channel-750,678898,30116958,30116963,5
channel-0,4033757,30116963,30116976,13
channel-412,64320,30116973,30116982,9
channel-874,292012,30116987,30116996,9
channel-326,536602,30117001,30117019,18
channel-72,516302,30117010,30117049,39
channel-122,666989,30117010,30117014,4
channel-0,4033758,30117032,30117045,13
channel-874,292013,30117035,30117042,7
channel-89298,18411,30117035,30117048,13
channel-75,843628,30117058,30117065,7
channel-259,314022,30117064,30117074,10
channel-19774,345439,30117073,30117083,10
channel-0,4033759,30117075,30117086,11
channel-874,292014,30117081,30117086,5
channel-6994,1321284,30117086,30117112,26
channel-122,666990,30117088,30117091,3
channel-188,190478,30117088,30117103,15
channel-0,4033760,30117096,30117105,9
channel-20082,9836,30117099,30117109,10
channel-208,1488468,30117112,30117119,7
channel-76971,12167,30117112,30117130,18
channel-874,292015,30117115,30117122,7
channel-750,678899,30117116,30117142,26
channel-208,1488469,30117117,30117128,11
channel-75,843629,30117119,30117127,8
channel-20082,9837,30117147,30117157,10
channel-20082,9838,30117150,30117163,13
channel-326,536603,30117157,30117183,26
channel-874,292016,30117160,30117165,5
channel-750,678900,30117175,30117200,25
channel-6994,1321285,30117176,30117186,10
channel-89298,18412,30117181,30117194,13
channel-750,678901,30117183,30117204,21
channel-874,292017,30117200,30117208,8
channel-75,843630,30117216,30117223,7
channel-0,4033761,30117219,30117227,8
channel-750,678902,30117226,30117235,9
channel-38,11680,30117226,30117234,8
channel-874,292018,30117244,30117249,5
channel-0,4033762,30117246,30117257,11
channel-750,678903,30117253,30117260,7
channel-85791,3651,30117261,30117267,6
channel-88,466883,30117266,30117282,16
channel-326,536604,30117268,30117285,17
channel-38946,123789,30117269,30117280,11
channel-208,1488470,30117283,30117292,9
channel-874,292019,30117286,30117291,5
channel-75,843631,30117294,30117311,17
channel-0,4033763,30117300,30117323,23
channel-122,666991,30117307,30117310,3
channel-88,466884,30117327,30117336,9
channel-0,4033764,30117328,30117338,10
channel-874,292020,30117331,30117336,5
channel-476,11786,30117355,30117369,14
channel-2494,31765,30117356,30117367,11
channel-208,1488471,30117357,30117367,10
channel-6994,1321286,30117371,30117384,13
channel-75,843632,30117372,30117379,7
channel-874,292021,30117375,30117380,5
channel-750,678904,30117378,30117394,16
channel-72,516303,30117382,30117420,38
channel-874,292022,30117385,30117393,8
channel-6994,1321287,30117387,30117399,12
channel-38946,123790,30117399,30117410,11
channel-89298,18413,30117401,30117411,10
channel-122,666992,30117410,30117414,4
channel-874,292023,30117414,30117419,5
channel-75,843633,30117416,30117423,7
channel-750,678905,30117417,30117438,21
channel-874,292024,30117419,30117425,6
channel-165,71328,30117423,30117468,45
channel-750,678906,30117428,30117439,11
channel-75,843634,30117432,30117439,7
channel-6994,1321288,30117434,30117443,9
channel-19774,345440,30117446,30117453,7
channel-38946,123791,30117450,30117461,11
channel-113,301197,30117452,30117460,8
channel-874,292025,30117452,30117461,9
channel-1279,67074,30117453,30117461,8
channel-1279,67075,30117462,30117511,49
channel-208,1488472,30117464,30117476,12
channel-75,843635,30117466,30117473,7
channel-6994,1321289,30117470,30117481,11
channel-750,678907,30117474,30117481,7
channel-750,678908,30117476,30117501,25
channel-750,678909,30117486,30117504,18
channel-326,536605,30117506,30117529,23
channel-750,678910,30117525,30117541,16
channel-6994,1321290,30117528,30117543,15
channel-251,85053,30117535,30117546,11
channel-89298,18414,30117538,30117546,8
channel-750,678911,30117543,30117565,22
channel-1279,67076,30117550,30117591,41
channel-6994,1321291,30117558,30117568,10
channel-208,1488473,30117582,30117596,14
channel-94814,3615,30117584,30117605,21
channel-188,190479,30117590,30117603,13
channel-326,536606,30117592,30117599,7
channel-750,678912,30117595,30117626,31
channel-750,678913,30117598,30117605,7
channel-75,843636,30117599,30117606,7
channel-326,536607,30117611,30117634,23
channel-89298,18415,30117621,30117632,11
channel-6994,1321292,30117641,30117654,13
channel-19774,345441,30117654,30117664,10
channel-208,1488474,30117660,30117669,9
channel-259,314023,30117663,30117669,6
channel-21113,25217,30117664,30117670,6
channel-0,4033765,30117666,30117677,11
channel-750,678914,30117668,30117693,25
channel-2188,43268,30117669,30117673,4
channel-6994,1321293,30117674,30117686,12
channel-750,678915,30117675,30117691,16
channel-122,666993,30117683,30117686,3
channel-208,1488475,30117689,30117702,13
channel-750,678916,30117691,30117704,13
channel-326,536608,30117692,30117719,27
channel-0,4033766,30117703,30117725,22
channel-750,678917,30117735,30117759,24
channel-0,4033767,30117759,30117770,11
channel-750,678918,30117760,30117765,5
channel-122,666994,30117767,30117770,3
channel-2494,31766,30117781,30117795,14
channel-122,666995,30117796,30117799,3
channel-2,130494,30117811,30117822,11
channel-38946,123792,30117812,30117825,13
channel-122,666996,30117814,30117819,5
channel-0,4033768,30117824,30117853,29
channel-1,407748,30117829,30117864,35
channel-1,407749,30117832,30117864,32
channel-326,536609,30117842,30117997,155
channel-326,536610,30117842,30117997,155
channel-326,536611,30117842,30117997,155
channel-326,536612,30117842,30117997,155
channel-326,536613,30117842,30117997,155
channel-76971,12168,30117851,30117860,9
channel-412,64321,30117853,30117872,19
channel-0,4033769,30117864,30117873,9
channel-750,678919,30117880,30117890,10
channel-94814,3616,30117891,30117903,12
channel-38946,123793,30117892,30117900,8
channel-6994,1321294,30117905,30117921,16
channel-2,130495,30117912,30117923,11
channel-6994,1321295,30117912,30117926,14
channel-2494,31767,30117922,30117931,9
channel-75,843637,30117929,30117936,7
channel-1,407750,30117931,30117957,26
channel-208,1488476,30117947,30117960,13
channel-89298,18416,30117949,30117959,10
channel-750,678920,30117950,30117954,4
channel-412,64322,30117958,30117969,11
channel-1,407751,30117965,30117997,32
channel-75,843638,30117966,30117973,7
channel-0,4033770,30117967,30117987,20
channel-6994,1321296,30117976,30117990,14
channel-91017,2573,30117981,30117990,9
