channel_id,sequence,send_height,ack_height,block_delay
channel-750,681621,30251373,30251387,14
channel-6994,1323165,30251391,30251418,27
channel-208,1489593,30251398,30251413,15
channel-0,4037106,30251413,30251424,11
channel-208,1489594,30251413,30251425,12
channel-1,408196,30251421,30251447,26
channel-750,681622,30251424,30251438,14
channel-782,310077,30251425,30251444,19
channel-89298,18578,30251425,30251435,10
channel-75,844767,30251426,30251433,7
channel-1429,140684,30251435,30251446,11
channel-85077,59444,30251440,30251448,8
channel-81016,264,30251452,30251463,11
channel-750,681623,30251454,30251467,13
channel-874,292718,30251458,30251469,11
channel-0,4037107,30251460,30251469,9
channel-750,681624,30251475,30251488,13
channel-340,3160,30251487,30251496,9
channel-6994,1323166,30251488,30251499,11
channel-0,4037108,30251513,30251524,11
channel-326,537515,30251521,30251526,5
channel-85077,59445,30251530,30251538,8
channel-0,4037109,30251536,30251549,13
channel-38946,124051,30251544,30251555,11
channel-2186,40755,30251553,30251611,58
channel-88,467067,30251557,30251570,13
channel-0,4037110,30251572,30251582,10
channel-6994,1323167,30251589,30251603,14
channel-38946,124052,30251594,30251602,8
channel-0,4037111,30251601,30251612,11
channel-750,681625,30251610,30251619,9
channel-89321,19349,30251612,30251624,12
channel-73755,5826,30251612,30251618,6
channel-75,844768,30251613,30251619,6
channel-0,4037112,30251618,30251630,12
channel-750,681626,30251620,30251645,25
channel-0,4037113,30251626,30251635,9
channel-750,681627,30251639,30251655,16
channel-0,4037114,30251642,30251655,13
channel-0,4037115,30251654,30251664,10
channel-0,4037116,30251663,30251672,9
channel-0,4037117,30251667,30251677,10
channel-6994,1323168,30251668,30251679,11
channel-750,681628,30251678,30251684,6
channel-0,4037118,30251680,30251687,7
channel-750,681629,30251687,30251697,10
channel-75,844769,30251687,30251695,8
channel-89321,19350,30251695,30251728,33
channel-85077,59446,30251695,30251706,11
channel-208,1489595,30251705,30251714,9
channel-0,4037119,30251706,30251716,10
channel-6994,1323169,30251708,30251724,16
channel-0,4037120,30251710,30251721,11
channel-122,667687,30251711,30251715,4
channel-750,681630,30251712,30251737,25
channel-0,4037121,30251720,30251731,11
channel-0,4037122,30251724,30251736,12
channel-0,4037123,30251725,30251736,11
channel-0,4037124,30251730,30251743,13
channel-75,844770,30251737,30251743,6
channel-6994,1323170,30251740,30251753,13
channel-122,667688,30251743,30251747,4
channel-38946,124053,30251748,30251771,23
channel-750,681631,30251749,30251763,14
channel-6994,1323171,30251767,30251783,16
channel-0,4037125,30251772,30251782,10
channel-89321,19351,30251776,30251785,9
channel-6787,166615,30251784,30251788,4
channel-6994,1323172,30251790,30251804,14
channel-38946,124054,30251794,30251809,15
channel-208,1489596,30251796,30251809,13
channel-0,4037126,30251808,30251817,9
channel-0,4037127,30251816,30251828,12
channel-1,408197,30251828,30251841,13
channel-0,4037128,30251830,30251838,8
channel-0,4037129,30251834,30251844,10
channel-750,681632,30251835,30251848,13
channel-0,4037130,30251837,30251848,11
channel-259,314201,30251844,30251849,5
channel-38946,124055,30251844,30251856,12
channel-0,4037131,30251850,30251860,10
channel-0,4037132,30251856,30251864,8
channel-750,681633,30251856,30251862,6
channel-782,310078,30251869,30251876,7
channel-0,4037133,30251874,30251881,7
channel-38946,124056,30251876,30251886,10
channel-0,4037134,30251880,30251889,9
channel-38946,124057,30251894,30251906,12
channel-750,681634,30251895,30251909,14
channel-0,4037135,30251901,30251910,9
channel-0,4037136,30251902,30251910,8
channel-2188,43524,30251903,30251908,5
channel-38946,124058,30251910,30251929,19
channel-6994,1323173,30251912,30251924,12
channel-75,844771,30251924,30251930,6
channel-750,681635,30251925,30251933,8
channel-326,537516,30251925,30251935,10
channel-38946,124059,30251936,30251947,11
channel-208,1489597,30251937,30251947,10
channel-0,4037137,30251941,30251955,14
channel-1279,67108,30251952,30251977,25
channel-0,4037138,30251969,30251991,22
channel-38946,124061,30251975,30251987,12
channel-6787,166616,30251982,30251986,4
channel-750,681636,30251986,30251990,4
channel-1,408198,30251992,30252003,11
channel-6994,1323174,30251995,30252009,14
channel-208,1489598,30252001,30252010,9
channel-38946,124062,30252004,30252017,13
channel-782,310079,30252012,30252018,6
channel-6994,1323175,30252020,30252034,14
channel-0,4037139,30252022,30252031,9
channel-750,681637,30252045,30252056,11
channel-38946,124063,30252050,30252067,17
channel-208,1489599,30252067,30252079,12
channel-6994,1323176,30252071,30252081,10
channel-75016,4575,30252073,30252091,18
channel-85077,59447,30252076,30252085,9
channel-85077,59448,30252078,30252086,8
channel-85077,59449,30252094,30252101,7
channel-208,1489600,30252097,30252107,10
channel-6897,5631,30252098,30252105,7
channel-6994,1323177,30252102,30252112,10
channel-122,667689,30252112,30252115,3
channel-0,4037140,30252121,30252131,10
channel-6994,1323178,30252125,30252215,90
channel-6994,1323179,30252131,30252145,14
channel-204,670745,30252143,30252150,7
channel-0,4037141,30252150,30252160,10
channel-326,537517,30252160,30252166,6
channel-782,310080,30252162,30252166,4
channel-750,681638,30252169,30252179,10
channel-6994,1323180,30252182,30252195,13
channel-6994,1323181,30252185,30252215,30
channel-85077,59450,30252185,30252209,24
channel-320,119165,30252187,30252195,8
channel-0,4037142,30252191,30252200,9
channel-750,681639,30252194,30252205,11
channel-6994,1323182,30252200,30252210,10
channel-6994,1323183,30252208,30252219,11
channel-85077,59451,30252210,30252219,9
channel-750,681640,30252221,30252230,9
channel-6994,1323184,30252224,30252236,12
channel-75,844772,30252242,30252249,7
channel-750,681641,30252246,30252255,9
channel-89321,19352,30252266,30252275,9
channel-326,537518,30252271,30252278,7
channel-6994,1323185,30252296,30252311,15
channel-326,537519,30252309,30252314,5
channel-0,4037143,30252317,30252329,12
channel-0,4037144,30252321,30252333,12
channel-0,4037145,30252338,30252347,9
channel-75,844773,30252346,30252353,7
channel-6994,1323186,30252347,30252361,14
channel-6994,1323187,30252347,30252361,14
channel-143,128275,30252351,30252365,14
channel-326,537520,30252353,30252361,8
channel-326,537521,30252353,30252361,8
channel-0,4037146,30252354,30252361,7
channel-0,4037147,30252362,30252371,9
channel-750,681642,30252363,30252374,11
channel-122,667690,30252369,30252372,3
channel-2188,43525,30252376,30252380,4
channel-750,681643,30252377,30252384,7
channel-0,4037148,30252380,30252385,5
channel-782,310081,30252384,30252392,8
channel-85077,59452,30252384,30252394,10
channel-6994,1323188,30252385,30252395,10
channel-750,681644,30252387,30252397,10
channel-2188,43526,30252393,30252398,5
channel-0,4037149,30252398,30252410,12
channel-85077,59453,30252407,30252416,9
channel-0,4037150,30252412,30252426,14
channel-6994,1323189,30252413,30252439,26
channel-750,681645,30252426,30252438,12
channel-0,4037151,30252427,30252436,9
channel-143,128276,30252438,30252450,12
channel-85077,59454,30252453,30252461,8
channel-75,844774,30252456,30252463,7
channel-6994,1323190,30252457,30252471,14
channel-6787,166617,30252483,30252487,4
channel-85077,59455,30252496,30252504,8
channel-216,94130,30252505,30252509,4
channel-0,4037152,30252505,30252516,11
channel-1,408199,30252509,30252539,30
channel-75,844775,30252517,30252524,7
channel-2188,43527,30252536,30252541,5
channel-2188,43528,30252542,30252546,4
channel-85077,59456,30252544,30252564,20
channel-122,667691,30252547,30252551,4
channel-208,1489601,30252560,30252571,11
channel-750,681646,30252561,30252569,8
channel-122,667692,30252566,30252570,4
channel-326,537522,30252577,30252582,5
channel-2188,43529,30252584,30252589,5
channel-85077,59457,30252603,30252613,10
channel-2188,43530,30252610,30252615,5
channel-0,4037153,30252616,30252624,8
channel-750,681647,30252634,30252646,12
channel-750,681648,30252635,30252645,10
channel-89298,18579,30252636,30252648,12
channel-874,292719,30252644,30252649,5
channel-750,681649,30252648,30252661,13
channel-0,4037154,30252649,30252662,13
channel-6994,1323191,30252652,30252665,13
channel-6994,1323192,30252654,30252665,11
channel-750,681650,30252664,30252674,10
channel-326,537523,30252668,30252676,8
channel-85077,59458,30252668,30252699,31
channel-208,1489602,30252672,30252681,9
channel-19774,345777,30252675,30252684,9
channel-0,4037155,30252678,30252688,10
channel-750,681651,30252683,30252699,16
channel-85077,59459,30252684,30252695,11
channel-0,4037156,30252689,30252715,26
channel-85077,59460,30252689,30252699,10
channel-85077,59461,30252691,30252699,8
channel-6994,1323193,30252709,30252716,7
channel-750,681652,30252709,30252717,8
channel-85077,59462,30252711,30252728,17
channel-6994,1323194,30252721,30252734,13
channel-89321,19353,30252726,30252739,13
channel-1,408200,30252728,30252746,18
channel-75,844776,30252733,30252752,19
channel-750,681653,30252754,30252764,10
channel-0,4037157,30252759,30252769,10
channel-750,681654,30252774,30252785,11
channel-208,1489603,30252797,30252808,11
channel-412,64455,30252798,30252810,12
channel-0,4037158,30252811,30252819,8
channel-85077,59463,30252829,30252839,10
channel-75,844777,30252832,30252841,9
channel-6994,1323195,30252854,30252866,12
channel-38946,124066,30252863,30252875,12
channel-1429,140685,30252865,30252876,11
channel-42,1489926,30252866,30252877,11
channel-326,537524,30252871,30252880,9
channel-42,1489927,30252893,30252902,9
channel-750,681655,30252895,30252902,7
channel-6994,1323196,30252903,30252909,6
channel-750,681656,30252908,30252913,5
channel-259,314202,30252909,30252916,7
channel-6994,1323197,30252909,30252919,10
channel-750,681657,30252913,30252929,16
channel-42,1489928,30252930,30252941,11
channel-85077,59464,30252934,30252943,9
channel-6994,1323198,30252941,30252957,16
channel-91017,2750,30252946,30252955,9
channel-750,681658,30252946,30252959,13
channel-6994,1323199,30252957,30252971,14
channel-42,1489929,30252960,30252969,9
channel-42,1489930,30252967,30252977,10
channel-0,4037159,30252969,30252982,13
channel-750,681659,30252982,30252992,10
channel-94814,3736,30252994,30253007,13
channel-94814,3737,30253031,30253044,13
channel-0,4037160,30253032,30253046,14
channel-767,14355,30253034,30253045,11
channel-122,667693,30253039,30253043,4
channel-750,681660,30253046,30253051,5
channel-782,310082,30253052,30253058,6
channel-6994,1323200,30253056,30253064,8
channel-85077,59465,30253061,30253079,18
channel-6994,1323201,30253062,30253078,16
channel-6994,1323202,30253086,30253099,13
channel-85077,59466,30253103,30253117,14
channel-1429,140686,30253120,30253129,9
channel-782,310083,30253129,30253138,9
channel-782,310084,30253142,30253149,7
channel-750,681661,30253152,30253156,4
channel-208,1489604,30253170,30253182,12
channel-750,681662,30253172,30253177,5
channel-79703,4409,30253175,30253191,16
channel-874,292720,30253184,30253189,5
channel-6994,1323203,30253184,30253196,12
channel-6787,166618,30253187,30253191,4
channel-750,681663,30253192,30253204,12
channel-85077,59467,30253199,30253209,10
channel-251,85164,30253227,30253239,12
channel-750,681664,30253233,30253238,5
channel-750,681665,30253237,30253241,4
channel-6994,1323204,30253238,30253249,11
channel-6994,1323205,30253246,30253255,9
channel-115,20355,30253251,30253257,6
channel-208,1489605,30253258,30253271,13
channel-750,681666,30253266,30253318,52
channel-1575,15178,30253272,30253281,9
channel-874,292721,30253276,30253281,5
channel-750,681667,30253277,30253310,33
channel-21113,25295,30253278,30253285,7
channel-38946,124067,30253284,30253302,18
channel-782,310085,30253286,30253301,15
channel-208,1489606,30253296,30253307,11
channel-6994,1323206,30253303,30253317,14
channel-0,4037161,30253313,30253326,13
channel-4,166844,30253314,30253326,12
channel-251,85165,30253347,30253353,6
channel-1,408201,30253357,30253366,9
channel-208,1489607,30253371,30253379,8
channel-85077,59468,30253380,30253387,7
channel-0,4037162,30253383,30253393,10
channel-0,4037163,30253393,30253403,10
channel-6787,166619,30253396,30253401,5
channel-208,1489608,30253405,30253413,8
channel-75,844778,30253410,30253417,7
channel-6994,1323207,30253431,30253444,13
channel-6994,1323208,30253462,30253477,15
channel-0,4037164,30253479,30253488,9
channel-19774,345778,30253485,30253495,10
channel-85077,59469,30253496,30253503,7
channel-122,667694,30253529,30253531,2
channel-6994,1323209,30253535,30253544,9
channel-0,4037165,30253557,30253566,9
channel-6994,1323210,30253575,30253591,16
channel-0,4037166,30253578,30253587,9
channel-0,4037167,30253582,30253590,8
channel-1,408202,30253586,30253597,11
channel-42,1489931,30253619,30253629,10
channel-208,1489609,30253619,30253633,14
channel-783,104194,30253635,30253642,7
channel-750,681668,30253652,30253667,15
channel-19774,345779,30253653,30253667,14
channel-6994,1323211,30253655,30253668,13
channel-6994,1323212,30253658,30253668,10
channel-0,4037168,30253659,30253672,13
channel-0,4037169,30253659,30253672,13
channel-89298,18580,30253659,30253669,10
channel-259,314203,30253660,30253666,6
channel-6787,166620,30253677,30253681,4
channel-750,681669,30253682,30253691,9
channel-122,667695,30253683,30253686,3
channel-6994,1323213,30253696,30253708,12
channel-6994,1323214,30253696,30253708,12
channel-208,1489610,30253697,30253705,8
channel-6994,1323215,30253699,30253712,13
channel-89321,19354,30253717,30253728,11
channel-750,681670,30253723,30253728,5
channel-6994,1323216,30253732,30253744,12
channel-0,4037170,30253734,30253744,10
channel-6994,1323217,30253744,30253753,9
channel-0,4037171,30253744,30253752,8
channel-85077,59470,30253749,30253757,8
channel-75,844779,30253763,30253769,6
channel-216,94131,30253771,30253819,48
channel-6994,1323218,30253778,30253790,12
channel-0,4037172,30253796,30253805,9
channel-208,1489611,30253799,30253807,8
channel-89298,18581,30253816,30253826,10
channel-19774,345780,30253823,30253835,12
channel-89298,18582,30253848,30253857,9
channel-0,4037173,30253856,30253868,12
channel-122,667696,30253861,30253864,3
channel-6994,1323219,30253876,30253885,9
channel-122,667697,30253885,30253890,5
channel-94814,3738,30253915,30253927,12
channel-0,4037174,30253924,30253932,8
channel-42,1489932,30253925,30253934,9
channel-874,292722,30253930,30253940,10
channel-2,130585,30253932,30253942,10
channel-6994,1323220,30253935,30253943,8
channel-208,1489612,30253936,30253945,9
channel-6994,1323221,30253939,30253949,10
channel-208,1489613,30253939,30253950,11
channel-75,844780,30253960,30253965,5
channel-0,4037175,30253960,30253984,24
channel-89321,19355,30253962,30253975,13
channel-6994,1323222,30253962,30253976,14
channel-89321,19356,30253964,30253975,11
channel-6994,1323223,30253970,30253981,11
channel-208,1489614,30253975,30253987,12
channel-6994,1323224,30253980,30253991,11
channel-75016,4576,30253990,30254009,19
channel-0,4037176,30253998,30254007,9
channel-122,667698,30254000,30254003,3
channel-6994,1323225,30254006,30254015,9
channel-1575,15179,30254009,30254018,9
channel-1,408203,30254013,30254024,11
channel-19774,345781,30254040,30254053,13
channel-0,4037177,30254042,30254055,13
channel-122,667699,30254042,30254046,4
channel-0,4037178,30254043,30254055,12
channel-75,844781,30254058,30254065,7
channel-326,537525,30254064,30254070,6
channel-6994,1323226,30254071,30254081,10
channel-6994,1323227,30254080,30254091,11
channel-91017,2751,30254095,30254105,10
channel-75,844782,30254104,30254112,8
channel-783,104195,30254110,30254118,8
channel-89321,19357,30254111,30254118,7
channel-6994,1323228,30254119,30254128,9
channel-6994,1323229,30254120,30254143,23
channel-750,681671,30254123,30254135,12
channel-75,844783,30254153,30254159,6
channel-6994,1323230,30254159,30254185,26
channel-85077,59471,30254163,30254178,15
channel-6994,1323231,30254182,30254195,13
channel-89321,19358,30254187,30254192,5
channel-750,681672,30254197,30254208,11
channel-6994,1323232,30254204,30254216,12
channel-6994,1323233,30254205,30254232,27
channel-0,4037179,30254227,30254240,13
channel-0,4037180,30254228,30254240,12
channel-750,681673,30254229,30254233,4
channel-750,681674,30254232,30254243,11
channel-89321,19359,30254233,30254245,12
channel-6994,1323234,30254254,30254283,29
channel-782,310086,30254259,30254271,12
channel-0,4037181,30254261,30254273,12
channel-750,681675,30254284,30254291,7
channel-0,4037182,30254289,30254313,24
channel-6994,1323235,30254304,30254325,21
channel-6994,1323236,30254311,30254325,14
channel-782,310087,30254329,30254333,4
channel-6994,1323237,30254345,30254357,12
channel-750,681676,30254362,30254371,9
channel-6994,1323238,30254363,30254372,9
channel-184,137392,30254365,30254375,10
channel-782,310088,30254366,30254372,6
channel-208,1489615,30254375,30254386,11
channel-750,681677,30254377,30254383,6
channel-1,408204,30254396,30254422,26
channel-412,64456,30254403,30254415,12
channel-6994,1323239,30254410,30254423,13
channel-122,667700,30254426,30254431,5
channel-251,85166,30254427,30254438,11
channel-750,681678,30254435,30254440,5
channel-6994,1323240,30254441,30254468,27
channel-6994,1323241,30254445,30254459,14
channel-6994,1323242,30254447,30254469,22
channel-6994,1323243,30254450,30254463,13
channel-0,4037183,30254457,30254483,26
channel-874,292723,30254466,30254468,2
channel-2,130586,30254468,30254478,10
channel-874,292724,30254479,30254484,5
channel-750,681679,30254486,30254495,9
channel-6994,1323244,30254490,30254506,16
channel-0,4037184,30254491,30254502,11
channel-0,4037185,30254497,30254507,10
channel-6994,1323245,30254504,30254530,26
channel-6994,1323246,30254518,30254530,12
channel-6994,1323247,30254520,30254551,31
channel-750,681680,30254548,30254554,6
channel-122,667701,30254553,30254556,3
channel-6994,1323248,30254553,30254562,9
channel-5485,1704,30254554,30254571,17
channel-750,681681,30254565,30254575,10
channel-88,467068,30254566,30254577,11
channel-85077,59472,30254567,30254579,12
channel-0,4037186,30254571,30254579,8
channel-750,681682,30254575,30254580,5
channel-1,408205,30254576,30254587,11
channel-0,4037187,30254577,30254590,13
channel-1575,15180,30254577,30254587,10
channel-750,681683,30254577,30254588,11
channel-208,1489616,30254587,30254600,13
channel-6994,1323249,30254591,30254603,12
channel-6994,1323250,30254607,30254616,9
channel-750,681684,30254607,30254616,9
channel-0,4037188,30254608,30254620,12
channel-874,292725,30254617,30254624,7
channel-6994,1323251,30254626,30254637,11
channel-1575,15181,30254626,30254635,9
channel-6994,1323252,30254627,30254642,15
channel-208,1489617,30254629,30254639,10
channel-0,4037189,30254632,30254641,9
channel-874,292726,30254640,30254643,3
channel-199,132579,30254641,30254649,8
channel-750,681685,30254641,30254651,10
channel-113,301300,30254644,30254653,9
channel-184,137393,30254645,30254654,9
channel-6994,1323253,30254654,30254666,12
channel-122,667702,30254663,30254667,4
channel-874,292727,30254673,30254679,6
channel-750,681686,30254676,30254687,11
channel-75,844784,30254699,30254706,7
channel-326,537526,30254703,30254713,10
channel-85186,858,30254704,30254712,8
channel-750,681687,30254709,30254725,16
channel-85077,59473,30254720,30254725,5
channel-208,1489618,30254734,30254744,10
channel-208,1489619,30254744,30254754,10
channel-750,681688,30254751,30254757,6
channel-750,681689,30254756,30254767,11
channel-750,681690,30254759,30254764,5
channel-75,844785,30254761,30254769,8
channel-122,667703,30254776,30254779,3
channel-2,130587,30254786,30254799,13
channel-750,681691,30254790,30254802,12
channel-750,681692,30254793,30254812,19
channel-38946,124068,30254799,30254808,9
channel-522,40420,30254823,30254837,14
channel-750,681693,30254823,30254837,14
channel-122,667704,30254830,30254834,4
channel-75,844786,30254830,30254847,17
channel-522,40421,30254850,30254858,8
channel-0,4037190,30254855,30254866,11
channel-750,681694,30254868,30254879,11
channel-75,844787,30254871,30254887,16
channel-0,4037191,30254871,30254880,9
channel-94814,3739,30254871,30254879,8
channel-6994,1323254,30254877,30254891,14
channel-208,1489620,30254878,30254887,9
channel-750,681695,30254888,30254902,14
channel-750,681696,30254900,30254912,12
channel-208,1489621,30254909,30254919,10
