channel_id,sequence,send_height,ack_height,block_delay
channel-199,132424,30190333,30190348,15
channel-199,132425,30190335,30190348,13
channel-750,680514,30190339,30190344,5
channel-208,1489026,30190351,30190364,13
channel-199,132426,30190356,30190371,15
channel-208,1489027,30190378,30190389,11
channel-122,667383,30190384,30190387,3
channel-85077,58747,30190395,30190425,30
channel-750,680515,30190398,30190402,4
channel-208,1489028,30190401,30190412,11
channel-85077,58748,30190402,30190425,23
channel-1575,15154,30190434,30190443,9
channel-91017,2668,30190438,30190446,8
channel-89321,19275,30190449,30190459,10
channel-85077,58749,30190452,30190478,26
channel-91017,2669,30190460,30190469,9
channel-1575,15155,30190461,30190469,8
channel-85077,58750,30190479,30190511,32
channel-89321,19276,30190483,30190490,7
channel-72,516360,30190483,30190527,44
channel-144,86663,30190492,30190501,9
channel-122,667384,30190492,30190496,4
channel-76971,12195,30190492,30190514,22
channel-85077,58751,30190500,30190511,11
channel-340,3123,30190500,30190505,5
channel-0,4035529,30190500,30190512,12
channel-320,119105,30190509,30190517,8
channel-85077,58752,30190516,30190542,26
channel-91017,2670,30190524,30190530,6
channel-19774,345627,30190529,30190542,13
channel-6994,1322346,30190530,30190557,27
channel-6994,1322347,30190532,30190542,10
channel-1575,15156,30190547,30190557,10
channel-1424,7326,30190555,30190565,10
channel-85077,58753,30190555,30190575,20
channel-85077,58754,30190562,30190575,13
channel-412,64365,30190566,30190615,49
channel-91017,2671,30190566,30190575,9
channel-750,680516,30190586,30190598,12
channel-20082,9850,30190598,30190607,9
channel-340,3124,30190604,30190614,10
channel-85077,58755,30190622,30190630,8
channel-750,680517,30190623,30190629,6
channel-204,670680,30190624,30190636,12
channel-91017,2672,30190631,30190641,10
channel-320,119106,30190638,30190647,9
channel-750,680518,30190642,30190658,16
channel-208,1489029,30190647,30190655,8
channel-85077,58756,30190657,30190682,25
channel-1429,140616,30190658,30190663,5
channel-181,13576,30190662,30190676,14
channel-6994,1322348,30190667,30190680,13
channel-85077,58757,30190678,30190715,37
channel-204,670681,30190682,30190695,13
channel-208,1489030,30190683,30190693,10
channel-412,64366,30190683,30190692,9
channel-85077,58758,30190694,30190715,21
channel-75,844419,30190697,30190702,5
channel-750,680519,30190700,30190712,12
channel-88,466965,30190700,30190711,11
channel-75,844420,30190715,30190725,10
channel-6994,1322349,30190727,30190744,17
channel-326,537229,30190729,30190753,24
channel-88,466966,30190733,30190744,11
channel-0,4035530,30190745,30190752,7
channel-1429,140617,30190746,30190755,9
channel-85077,58759,30190784,30190792,8
channel-89321,19277,30190785,30190796,11
channel-750,680520,30190798,30190802,4
channel-85077,58760,30190802,30190824,22
channel-750,680521,30190813,30190828,15
channel-208,1489031,30190814,30190831,17
channel-750,680522,30190824,30190829,5
channel-0,4035531,30190824,30190836,12
channel-85077,58761,30190846,30190856,10
channel-1429,140618,30190848,30190864,16
channel-75,844421,30190850,30190856,6
channel-320,119107,30190854,30190903,49
channel-750,680523,30190858,30190863,5
channel-85077,58762,30190868,30190887,19
channel-0,4035532,30190873,30190884,11
channel-75,844422,30190884,30190890,6
channel-642,126454,30190888,30190952,64
channel-208,1489032,30190892,30190902,10
channel-6994,1322350,30190894,30190904,10
channel-259,314101,30190898,30190904,6
channel-95,331584,30190902,30190917,15
channel-94814,3669,30190918,30190930,12
channel-6994,1322351,30190921,30190933,12
channel-75,844423,30190922,30190929,7
channel-122,667385,30190930,30190934,4
channel-6994,1322352,30190936,30190946,10
channel-1,407979,30190938,30190965,27
channel-783,104125,30190940,30190948,8
channel-85077,58763,30190941,30190964,23
channel-85077,58764,30190941,30190964,23
channel-750,680524,30190946,30190951,5
channel-85077,58765,30190955,30190964,9
channel-259,314102,30190964,30190971,7
channel-6994,1322353,30190972,30190983,11
channel-208,1489033,30190974,30190986,12
channel-750,680525,30190974,30190985,11
channel-259,314103,30190976,30190982,6
channel-85077,58766,30190979,30190996,17
channel-1429,140619,30190995,30191002,7
channel-750,680526,30191001,30191015,14
channel-1279,67096,30191001,30191015,14
channel-258,17747,30191002,30191016,14
channel-85077,58767,30191009,30191023,14
channel-85077,58768,30191009,30191023,14
channel-85077,58769,30191020,30191057,37
channel-122,667386,30191034,30191038,4
channel-6994,1322354,30191036,30191074,38
channel-122,667387,30191038,30191043,5
channel-122,667388,30191038,30191043,5
channel-75,844424,30191043,30191050,7
channel-208,1489034,30191051,30191063,12
channel-258,17748,30191051,30191063,12
channel-208,1489035,30191058,30191066,8
channel-258,17749,30191068,30191080,12
channel-6994,1322355,30191093,30191114,21
channel-6994,1322356,30191099,30191109,10
channel-0,4035533,30191107,30191120,13
channel-750,680527,30191119,30191124,5
channel-208,1489036,30191123,30191133,10
channel-326,537230,30191123,30191147,24
channel-208,1489037,30191124,30191133,9
channel-85077,58770,30191125,30191160,35
channel-251,85102,30191128,30191138,10
channel-1575,15157,30191136,30191143,7
channel-0,4035534,30191139,30191151,12
channel-6994,1322357,30191150,30191163,13
channel-122,667389,30191153,30191156,3
channel-75,844425,30191156,30191165,9
channel-122,667390,30191162,30191165,3
channel-122,667391,30191170,30191174,4
channel-750,680528,30191176,30191195,19
channel-75,844426,30191192,30191199,7
channel-412,64367,30191194,30191206,12
channel-874,292213,30191212,30191217,5
channel-75,844427,30191217,30191222,5
channel-874,292214,30191220,30191225,5
channel-874,292215,30191231,30191240,9
channel-750,680529,30191241,30191249,8
channel-874,292216,30191260,30191277,17
channel-874,292217,30191266,30191276,10
channel-783,104126,30191268,30191274,6
channel-122,667392,30191276,30191279,3
channel-0,4035535,30191276,30191282,6
channel-6994,1322358,30191281,30191295,14
channel-6994,1322359,30191286,30191300,14
channel-75,844428,30191289,30191296,7
channel-783,104127,30191292,30191298,6
channel-94814,3670,30191326,30191336,10
channel-750,680530,30191335,30191342,7
channel-750,680531,30191335,30191349,14
channel-2188,43382,30191336,30191341,5
channel-0,4035536,30191337,30191348,11
channel-0,4035537,30191343,30191399,56
channel-6994,1322360,30191347,30191358,11
channel-1429,140620,30191349,30191357,8
channel-750,680532,30191352,30191366,14
channel-2188,43383,30191361,30191364,3
channel-0,4035538,30191362,30191374,12
channel-91017,2673,30191362,30191371,9
channel-0,4035539,30191363,30191374,11
channel-0,4035540,30191363,30191374,11
channel-0,4035541,30191364,30191374,10
channel-750,680533,30191370,30191375,5
channel-75,844429,30191380,30191386,6
channel-208,1489038,30191388,30191401,13
channel-85077,58771,30191407,30191428,21
channel-783,104128,30191414,30191444,30
channel-85077,58772,30191414,30191428,14
channel-0,4035542,30191430,30191442,12
channel-783,104129,30191434,30191445,11
channel-6994,1322361,30191452,30191464,12
channel-94814,3671,30191459,30191467,8
channel-1575,15158,30191459,30191470,11
channel-0,4035543,30191484,30191499,15
channel-208,1489039,30191504,30191512,8
channel-1,407980,30191513,30191541,28
channel-326,537231,30191530,30191549,19
channel-94814,3672,30191543,30191560,17
channel-6994,1322362,30191550,30191576,26
channel-85077,58773,30191551,30191579,28
channel-6994,1322363,30191552,30191566,14
channel-75,844430,30191561,30191569,8
channel-38946,123937,30191577,30191588,11
channel-1279,67097,30191584,30191614,30
channel-2186,40738,30191593,30191607,14
channel-0,4035544,30191639,30191649,10
channel-783,104130,30191655,30191667,12
channel-85077,58774,30191664,30191683,19
channel-412,64368,30191665,30191676,11
channel-91017,2674,30191667,30191675,8
channel-750,680534,30191669,30191690,21
channel-91017,2675,30191682,30191692,10
channel-199,132427,30191696,30191708,12
channel-0,4035545,30191698,30191711,13
channel-91017,2676,30191699,30191709,10
channel-122,667393,30191701,30191704,3
channel-6994,1322364,30191703,30191715,12
channel-199,132428,30191709,30191723,14
channel-0,4035546,30191710,30191717,7
channel-0,4035547,30191711,30191717,6
channel-199,132429,30191714,30191723,9
channel-6994,1322365,30191715,30191728,13
channel-85077,58775,30191715,30191734,19
channel-1279,67098,30191721,30191767,46
channel-216,93988,30191730,30191735,5
channel-85077,58776,30191740,30191765,25
channel-750,680535,30191744,30191749,5
channel-1279,67099,30191745,30191791,46
channel-85077,58777,30191746,30191765,19
channel-208,1489040,30191754,30191765,11
channel-38946,123938,30191757,30191768,11
channel-1279,67100,30191764,30191796,32
channel-72,516361,30191790,30191821,31
channel-0,4035548,30191790,30191814,24
channel-42,1489752,30191791,30191805,14
channel-0,4035549,30191792,30191818,26
channel-208,1489041,30191797,30191806,9
channel-259,314104,30191801,30191809,8
channel-874,292218,30191802,30191811,9
channel-750,680536,30191813,30191823,10
channel-208,1489042,30191819,30191827,8
channel-208,1489043,30191820,30191831,11
channel-6994,1322366,30191830,30191842,12
channel-750,680537,30191837,30191846,9
channel-89298,18523,30191844,30191854,10
channel-199,132430,30191847,30191858,11
channel-229,54982,30191854,30191867,13
channel-85077,58778,30191856,30191871,15
channel-783,104131,30191860,30191870,10
channel-326,537232,30191861,30192211,350
channel-326,537233,30191861,30192211,350
channel-326,537234,30191861,30192211,350
channel-326,537235,30191861,30192211,350
channel-326,537236,30191861,30192211,350
channel-0,4035550,30191861,30191888,27
channel-750,680538,30191863,30191868,5
channel-91017,2677,30191865,30191874,9
channel-6994,1322367,30191870,30191881,11
channel-122,667394,30191880,30191884,4
channel-2188,43384,30191883,30191888,5
channel-750,680539,30191883,30191888,5
channel-750,680540,30191893,30191905,12
channel-208,1489044,30191896,30191905,9
channel-750,680541,30191896,30191913,17
channel-874,292219,30191897,30191903,6
channel-2188,43385,30191897,30191902,5
channel-2188,43386,30191907,30191912,5
channel-258,17750,30191910,30191922,12
channel-2188,43387,30191915,30191919,4
channel-750,680542,30191919,30191923,4
channel-783,104132,30191935,30191944,9
channel-91017,2678,30191937,30191946,9
channel-2188,43388,30191938,30191943,5
channel-0,4035551,30191944,30191955,11
channel-208,1489045,30191947,30191957,10
channel-2188,43389,30191953,30191958,5
channel-2188,43390,30191961,30191970,9
channel-0,4035552,30191963,30191972,9
channel-783,104133,30191965,30191973,8
channel-0,4035553,30191968,30191977,9
channel-85077,58779,30191973,30191990,17
channel-85077,58780,30191977,30191990,13
channel-2188,43391,30191979,30191985,6
channel-642,126455,30191987,30192138,151
channel-6994,1322368,30191990,30192007,17
channel-208,1489046,30192004,30192015,11
channel-85077,58781,30192009,30192025,16
channel-6994,1322369,30192012,30192027,15
channel-0,4035554,30192014,30192027,13
channel-208,1489047,30192015,30192025,10
channel-750,680543,30192022,30192034,12
channel-750,680544,30192025,30192030,5
channel-85077,58782,30192035,30192055,20
channel-91017,2679,30192035,30192043,8
channel-750,680545,30192049,30192054,5
channel-85077,58783,30192056,30192082,26
channel-143,128195,30192066,30192075,9
channel-4,166728,30192068,30192116,48
channel-0,4035555,30192078,30192089,11
channel-2494,31824,30192078,30192089,11
channel-73755,5811,30192084,30192094,10
channel-85077,58784,30192089,30192110,21
channel-95,331585,30192090,30192111,21
channel-6994,1322370,30192097,30192105,8
channel-326,537237,30192136,30192157,21
channel-522,40400,30192137,30192147,10
channel-0,4035556,30192138,30192149,11
channel-0,4035557,30192148,30192159,11
channel-85077,58785,30192159,30192189,30
channel-94814,3673,30192164,30192173,9
channel-75,844431,30192174,30192183,9
channel-85077,58786,30192182,30192220,38
channel-75,844432,30192184,30192193,9
channel-199,132431,30192196,30192206,10
channel-0,4035558,30192196,30192204,8
channel-6994,1322371,30192206,30192314,108
channel-122,667395,30192214,30192217,3
channel-122,667396,30192225,30192229,4
channel-750,680546,30192231,30192244,13
channel-89298,18524,30192254,30192265,11
channel-122,667397,30192256,30192260,4
channel-6994,1322372,30192264,30192277,13
channel-85077,58787,30192266,30192274,8
channel-0,4035559,30192272,30192281,9
channel-208,1489048,30192281,30192293,12
channel-750,680547,30192285,30192298,13
channel-88,466967,30192308,30192321,13
channel-208,1489049,30192313,30192322,9
channel-122,667398,30192344,30192347,3
channel-6787,166549,30192363,30192368,5
channel-122,667399,30192364,30192367,3
channel-0,4035560,30192368,30192380,12
channel-19774,345628,30192372,30192382,10
channel-750,680548,30192373,30192389,16
channel-208,1489050,30192377,30192389,12
channel-259,314105,30192401,30192406,5
channel-143,128196,30192408,30192434,26
channel-85077,58788,30192421,30192447,26
channel-208,1489051,30192426,30192442,16
channel-0,4035561,30192439,30192450,11
channel-6994,1322373,30192444,30192475,31
channel-85077,58789,30192448,30192479,31
channel-0,4035562,30192453,30192464,11
channel-1575,15159,30192456,30192466,10
channel-0,4035563,30192474,30192483,9
channel-143,128197,30192480,30192518,38
channel-750,680549,30192490,30192515,25
channel-19774,345629,30192497,30192510,13
channel-6994,1322374,30192507,30192570,63
channel-19774,345630,30192514,30192525,11
channel-750,680550,30192520,30192536,16
channel-122,667400,30192527,30192530,3
channel-208,1489052,30192530,30192552,22
channel-91017,2680,30192531,30192541,10
channel-0,4035564,30192533,30192546,13
channel-874,292220,30192548,30192558,10
channel-1,407981,30192551,30192562,11
channel-750,680551,30192565,30192579,14
channel-326,537238,30192576,30192596,20
channel-0,4035565,30192582,30192591,9
channel-874,292221,30192586,30192592,6
channel-0,4035566,30192612,30192625,13
channel-19774,345631,30192630,30192640,10
channel-0,4035567,30192635,30192644,9
channel-6994,1322375,30192644,30192657,13
channel-95,331586,30192648,30192664,16
channel-0,4035568,30192663,30192671,8
channel-208,1489053,30192668,30192677,9
channel-750,680552,30192677,30192691,14
channel-1429,140621,30192685,30192696,11
channel-0,4035569,30192696,30192707,11
channel-199,132432,30192704,30192716,12
channel-208,1489054,30192707,30192716,9
channel-750,680553,30192710,30192725,15
channel-1,407982,30192717,30192737,20
channel-208,1489055,30192721,30192733,12
channel-0,4035570,30192725,30192734,9
channel-19774,345632,30192727,30192739,12
channel-19774,345633,30192733,30192744,11
channel-874,292222,30192734,30192739,5
channel-782,309999,30192735,30192742,7
channel-0,4035571,30192742,30192753,11
channel-6994,1322376,30192744,30192772,28
channel-6994,1322377,30192749,30192781,32
channel-19774,345634,30192749,30192758,9
channel-122,667401,30192765,30192768,3
channel-0,4035572,30192771,30192781,10
channel-19774,345635,30192774,30192783,9
channel-6994,1322378,30192780,30192812,32
channel-0,4035573,30192789,30192801,12
channel-6994,1322379,30192790,30192802,12
channel-91017,2681,30192796,30192804,8
channel-6994,1322380,30192809,30192824,15
channel-122,667402,30192830,30192834,4
channel-6994,1322381,30192832,30192841,9
channel-85077,58790,30192837,30192850,13
channel-85077,58791,30192844,30192882,38
channel-6787,166550,30192845,30192849,4
channel-208,1489056,30192869,30192881,12
channel-85077,58792,30192876,30192913,37
channel-1,407983,30192879,30192927,48
channel-0,4035574,30192883,30192890,7
channel-0,4035575,30192888,30192901,13
channel-0,4035576,30192914,30192924,10
channel-208,1489057,30192916,30192927,11
channel-75,844433,30192919,30192928,9
channel-750,680554,30192936,30192948,12
channel-0,4035577,30192946,30192954,8
channel-750,680555,30192948,30192957,9
channel-874,292223,30192950,30192956,6
channel-750,680556,30192957,30192965,8
channel-85077,58793,30192959,30192966,7
channel-326,537239,30192963,30192983,20
channel-0,4035578,30192971,30192978,7
channel-85077,58794,30193010,30193020,10
channel-874,292224,30193011,30193016,5
channel-750,680557,30193020,30193025,5
channel-0,4035579,30193030,30193060,30
channel-2494,31825,30193044,30193057,13
channel-750,680558,30193049,30193054,5
channel-85077,58795,30193054,30193077,23
channel-143,128198,30193056,30193066,10
channel-874,292225,30193056,30193062,6
channel-6994,1322382,30193074,30193090,16
channel-85077,58796,30193074,30193108,34
channel-6994,1322383,30193079,30193090,11
channel-874,292226,30193079,30193087,8
channel-783,104134,30193084,30193095,11
channel-143,128199,30193089,30193121,32
channel-782,310000,30193094,30193098,4
channel-216,93989,30193104,30193111,7
channel-85077,58797,30193105,30193139,34
channel-85077,58798,30193122,30193139,17
channel-143,128200,30193126,30193156,30
channel-874,292227,30193132,30193139,7
channel-0,4035580,30193135,30193143,8
channel-199,132433,30193144,30193154,10
channel-874,292228,30193149,30193155,6
channel-874,292229,30193149,30193155,6
channel-122,667403,30193151,30193154,3
channel-1575,15160,30193152,30193160,8
channel-750,680559,30193159,30193172,13
channel-85077,58799,30193171,30193199,28
channel-6994,1322384,30193172,30193207,35
channel-0,4035581,30193184,30193192,8
channel-88,466968,30193184,30193197,13
channel-0,4035582,30193197,30193210,13
channel-750,680560,30193207,30193217,10
channel-208,1489058,30193210,30193220,10
channel-1,407984,30193214,30193235,21
channel-85077,58800,30193217,30193231,14
channel-6787,166551,30193218,30193223,5
channel-0,4035583,30193219,30193230,11
channel-0,4035584,30193232,30193244,12
channel-476,11794,30193240,30193252,12
channel-0,4035585,30193266,30193275,9
channel-750,680561,30193268,30193280,12
channel-0,4035586,30193269,30193280,11
channel-19774,345636,30193275,30193286,11
channel-208,1489059,30193276,30193294,18
channel-0,4035587,30193278,30193290,12
channel-85077,58801,30193283,30193312,29
channel-6787,166552,30193288,30193293,5
channel-6994,1322385,30193310,30193321,11
channel-750,680562,30193312,30193330,18
channel-216,93990,30193312,30193316,4
channel-208,1489060,30193326,30193338,12
channel-6994,1322386,30193329,30193340,11
channel-85077,58802,30193339,30193366,27
channel-0,4035588,30193349,30193359,10
channel-783,104135,30193356,30193363,7
channel-326,537240,30193362,30193383,21
channel-0,4035589,30193373,30193382,9
channel-122,667404,30193378,30193382,4
channel-122,667405,30193395,30193399,4
channel-750,680563,30193421,30193425,4
channel-38,11683,30193423,30193436,13
channel-1,407985,30193443,30193453,10
channel-642,126456,30193458,30193524,66
channel-6994,1322387,30193467,30193479,12
channel-91017,2682,30193483,30193491,8
channel-1575,15161,30193488,30193501,13
channel-85077,58803,30193494,30193521,27
channel-85077,58804,30193504,30193521,17
channel-6994,1322388,30193507,30193520,13
channel-750,680564,30193512,30193517,5
channel-122,667406,30193514,30193518,4
channel-91017,2683,30193519,30193527,8
channel-0,4035590,30193521,30193530,9
channel-208,1489061,30193524,30193534,10
channel-1575,15162,30193525,30193533,8
channel-91017,2684,30193532,30193541,9
channel-208,1489062,30193534,30193546,12
channel-6994,1322389,30193542,30193575,33
channel-6787,166553,30193554,30193558,4
channel-0,4035591,30193555,30193580,25
channel-199,132434,30193561,30193570,9
channel-1,407986,30193570,30193590,20
channel-0,4035592,30193570,30193580,10
channel-143,128201,30193586,30193625,39
channel-0,4035593,30193589,30193599,10
channel-0,4035594,30193593,30193603,10
channel-6994,1322390,30193595,30193606,11
channel-6994,1322391,30193619,30193639,20
channel-199,132435,30193642,30193653,11
channel-8945,17733,30193647,30193664,17
channel-750,680565,30193651,30193675,24
channel-6994,1322392,30193654,30193687,33
channel-874,292230,30193662,30193668,6
channel-143,128202,30193667,30193695,28
channel-85077,58805,30193667,30193697,30
channel-750,680566,30193683,30193700,17
channel-6994,1322393,30193692,30193704,12
channel-1,407987,30193702,30193744,42
channel-782,310001,30193704,30193709,5
channel-85077,58806,30193710,30193726,16
channel-122,667407,30193713,30193716,3
channel-2494,31826,30193713,30193726,13
channel-0,4035595,30193720,30193731,11
channel-208,1489063,30193737,30193747,10
channel-326,537241,30193743,30193762,19
channel-122,667408,30193744,30193747,3
channel-783,104136,30193747,30193761,14
channel-0,4035596,30193748,30193758,10
channel-0,4035597,30193748,30193758,10
channel-1,407988,30193750,30193774,24
channel-122,667409,30193752,30193755,3
channel-0,4035598,30193758,30193766,8
channel-0,4035599,30193770,30193780,10
channel-0,4035600,30193770,30193796,26
channel-122,667410,30193771,30193775,4
channel-750,680567,30193772,30193813,41
channel-750,680568,30193773,30193783,10
channel-750,680569,30193774,30193780,6
channel-326,537242,30193801,30193828,27
channel-750,680570,30193808,30193824,16
channel-208,1489064,30193814,30193827,13
channel-0,4035601,30193821,30193829,8
channel-2494,31827,30193827,30193840,13
channel-750,680571,30193830,30193846,16
channel-1,407989,30193835,30193853,18
channel-1279,67101,30193848,30193857,9
channel-89321,19278,30193849,30193861,12
channel-750,680572,30193849,30193854,5
channel-199,132436,30193856,30193866,10
channel-0,4035602,30193857,30193868,11
channel-6994,1322394,30193866,30193877,11
channel-72,516362,30193877,30193920,43
channel-6994,1322395,30193885,30193896,11
channel-0,4035603,30193890,30193901,11
channel-6994,1322396,30193893,30193907,14
channel-199,132437,30193921,30193930,9
channel-1,407990,30193948,30193963,15
channel-251,85103,30193968,30193978,10
channel-122,667411,30193971,30193974,3
channel-75,844434,30193976,30193984,8
channel-72,516363,30193988,30194036,48
channel-89321,19279,30193992,30194001,9
channel-750,680573,30193995,30194007,12
channel-750,680574,30194001,30194025,24
channel-85077,58807,30194014,30194030,16
channel-750,680575,30194020,30194025,5
channel-750,680576,30194023,30194038,15
channel-85077,58808,30194023,30194030,7
channel-1575,15163,30194025,30194034,9
channel-75755,5517,30194050,30194062,12
channel-0,4035604,30194054,30194067,13
channel-91017,2685,30194056,30194065,9
channel-199,132438,30194066,30194076,10
channel-750,680577,30194067,30194080,13
channel-143,128203,30194068,30194097,29
channel-750,680578,30194070,30194081,11
channel-88,466969,30194084,30194110,26
channel-85077,58809,30194088,30194117,29
channel-0,4035605,30194096,30194106,10
channel-750,680579,30194097,30194108,11
channel-6994,1322397,30194098,30194113,15
channel-0,4035606,30194103,30194115,12
channel-143,128204,30194106,30194135,29
channel-122,667412,30194106,30194111,5
channel-85077,58810,30194112,30194146,34
channel-0,4035607,30194129,30194138,9
channel-232,49167,30194133,30194143,10
channel-6994,1322398,30194133,30194148,15
channel-208,1489065,30194138,30194151,13
channel-122,667413,30194156,30194159,3
channel-85077,58811,30194165,30194176,11
channel-750,680580,30194173,30194187,14
channel-91017,2686,30194173,30194183,10
channel-89321,19280,30194173,30194182,9
channel-199,132439,30194177,30194186,9
channel-6994,1322399,30194186,30194213,27
channel-750,680581,30194189,30194194,5
channel-122,667414,30194200,30194204,4
channel-750,680582,30194204,30194209,5
channel-91017,2687,30194209,30194216,7
channel-208,1489066,30194215,30194224,9
channel-85077,58812,30194245,30194264,19
channel-199,132440,30194257,30194270,13
channel-320,119108,30194264,30194273,9
channel-0,4035608,30194272,30194296,24
channel-113,301240,30194275,30194283,8
channel-6994,1322400,30194284,30194298,14
channel-750,680583,30194285,30194289,4
channel-874,292231,30194293,30194300,7
channel-199,132441,30194305,30194321,16
channel-750,680584,30194315,30194348,33
channel-412,64369,30194324,30194336,12
channel-750,680585,30194330,30194336,6
channel-326,537243,30194333,30194342,9
channel-412,64370,30194336,30194346,10
channel-750,680586,30194348,30194366,18
channel-89321,19281,30194355,30194374,19
channel-199,132442,30194355,30194364,9
channel-208,1489067,30194359,30194369,10
channel-320,119109,30194364,30194396,32
channel-89321,19282,30194373,30194384,11
channel-326,537244,30194374,30194394,20
channel-85077,58813,30194402,30194420,18
channel-75,844435,30194411,30194419,8
channel-199,132443,30194421,30194429,8
channel-143,128205,30194422,30194464,42
channel-169,117524,30194423,30194437,14
channel-1429,140622,30194429,30194440,11
channel-19774,345637,30194453,30194462,9
channel-6994,1322401,30194462,30194475,13
channel-75,844436,30194496,30194502,6
channel-89298,18525,30194496,30194509,13
channel-0,4035609,30194504,30194517,13
channel-750,680587,30194514,30194518,4
channel-85077,58814,30194518,30194529,11
channel-85077,58815,30194518,30194529,11
channel-85077,58816,30194524,30194564,40
channel-85077,58817,30194531,30194564,33
channel-122,667415,30194534,30194537,3
channel-38946,123939,30194541,30194558,17
channel-199,132444,30194543,30194553,10
channel-199,132445,30194566,30194584,18
channel-122,667416,30194571,30194575,4
channel-144,86664,30194571,30194583,12
channel-320,119110,30194575,30194636,61
channel-5,184154,30194584,30194593,9
channel-75,844437,30194594,30194602,8
channel-750,680588,30194596,30194603,7
channel-79703,4389,30194601,30194616,15
channel-216,93991,30194602,30194606,4
channel-767,14338,30194603,30194614,11
channel-750,680589,30194604,30194618,14
channel-0,4035610,30194607,30194631,24
channel-750,680590,30194616,30194632,16
channel-750,680591,30194631,30194636,5
channel-85077,58818,30194633,30194640,7
channel-750,680592,30194636,30194647,11
channel-85077,58819,30194636,30194667,31
channel-199,132446,30194638,30194646,8
channel-85077,58820,30194639,30194667,28
channel-85077,58821,30194640,30194667,27
channel-85077,58822,30194642,30194667,25
channel-85077,58823,30194652,30194667,15
channel-75,844438,30194655,30194663,8
channel-85077,58824,30194664,30194702,38
channel-0,4035611,30194670,30194682,12
channel-113,301241,30194672,30194682,10
channel-113,301242,30194676,30194686,10
channel-199,132447,30194680,30194692,12
channel-6994,1322402,30194688,30194700,12
channel-91017,2688,30194693,30194704,11
channel-85077,58825,30194694,30194732,38
channel-0,4035612,30194698,30194732,34
channel-251,85104,30194708,30194717,9
channel-208,1489068,30194724,30194734,10
channel-326,537245,30194737,30194762,25
channel-85077,58826,30194745,30194762,17
channel-2188,43392,30194748,30194754,6
channel-0,4035613,30194750,30194758,8
channel-143,128206,30194758,30194791,33
channel-1,407991,30194763,30194793,30
channel-85077,58827,30194764,30194793,29
channel-750,680593,30194778,30194794,16
channel-6994,1322403,30194780,30194794,14
channel-85077,58828,30194787,30194825,38
channel-6994,1322404,30194789,30194808,19
channel-2188,43393,30194789,30194793,4
channel-750,680594,30194792,30194798,6
channel-122,667417,30194793,30194796,3
channel-6994,1322405,30194804,30194816,12
channel-6994,1322406,30194805,30194835,30
channel-0,4035614,30194810,30194833,23
channel-259,314106,30194820,30194827,7
channel-0,4035615,30194822,30194833,11
channel-72,516364,30194823,30194872,49
channel-199,132448,30194833,30194842,9
channel-0,4035616,30194837,30194848,11
channel-199,132449,30194839,30194847,8
channel-1429,140623,30194841,30194852,11
channel-72,516365,30194841,30194897,56
channel-326,537246,30194851,30194857,6
channel-0,4035617,30194851,30194861,10
channel-0,4035618,30194852,30194861,9
channel-76971,12196,30194859,30194888,29
channel-6994,1322407,30194873,30194889,16
channel-143,128207,30194893,30194925,32
channel-199,132450,30194897,30194906,9
channel-89321,19283,30194897,30194905,8
channel-320,119111,30194904,30194926,22
channel-85077,58829,30194908,30194929,21
channel-76971,12197,30194908,30194927,19
channel-199,132451,30194912,30194923,11
channel-113,301243,30194924,30194948,24
