channel_id,sequence,send_height,ack_height,block_delay,send_time,ack_time,time_delay_sec
channel-750,682292,30280482,30280492,10,2025-02-24 20:11:34.403184,2025-02-24 20:11:47.209548,12.806364
channel-750,682293,30280490,30280499,9,2025-02-24 20:11:44.951084,2025-02-24 20:11:56.960139,12.009055
channel-750,682294,30280515,30280521,6,2025-02-24 20:12:17.544083,2025-02-24 20:12:26.399676,8.855593
channel-750,682295,30280520,30280524,4,2025-02-24 20:12:24.821871,2025-02-24 20:12:33.171096,8.349225
channel-750,682296,30280557,30280568,11,2025-02-24 20:13:15.406034,2025-02-24 20:13:29.661531,14.255497
channel-750,682297,30280566,30280571,5,2025-02-24 20:13:27.230987,2025-02-24 20:13:33.035632,5.804645
channel-750,682298,30280596,30280607,11,2025-02-24 20:14:04.898603,2025-02-24 20:14:21.719207,16.820604
channel-750,682299,30280614,30280619,5,2025-02-24 20:14:30.765421,2025-02-24 20:14:37.922391,7.15697
channel-750,682300,30280630,30280664,34,2025-02-24 20:14:53.168099,2025-02-24 20:15:35.953802,42.785703
channel-750,682301,30280651,30280657,6,2025-02-24 20:15:18.413806,2025-02-24 20:15:26.731996,8.31819
channel-750,682302,30280677,30280683,6,2025-02-24 20:15:53.244190,2025-02-24 20:16:00.111423,6.867233
channel-750,682303,30280689,30280694,5,2025-02-24 20:16:09.011970,2025-02-24 20:16:14.874480,5.86251
channel-750,682304,30280710,30280720,10,2025-02-24 20:16:33.648700,2025-02-24 20:16:45.927752,12.279052
channel-750,682305,30280741,30280746,5,2025-02-24 20:17:16.684944,2025-02-24 20:17:23.657351,6.972407
channel-750,682306,30280747,30280761,14,2025-02-24 20:17:24.719248,2025-02-24 20:17:42.802970,18.083722
channel-750,682307,30280856,30280860,4,2025-02-24 20:19:47.134677,2025-02-24 20:19:52.438576,5.303899
channel-750,682308,30280891,30280896,5,2025-02-24 20:20:32.442245,2025-02-24 20:20:38.292960,5.850715
channel-750,682309,30280903,30280916,13,2025-02-24 20:20:46.791737,2025-02-24 20:21:03.516212,16.724475
channel-750,682310,30281039,30281056,17,2025-02-24 20:23:43.909239,2025-02-24 20:24:05.467728,21.558489
channel-750,682311,30281174,30281182,8,2025-02-24 20:26:40.885987,2025-02-24 20:26:52.061589,11.175602
channel-750,682312,30281195,30281203,8,2025-02-24 20:27:08.557501,2025-02-24 20:27:17.767116,9.209615
channel-750,682313,30281197,30281201,4,2025-02-24 20:27:10.783080,2025-02-24 20:27:15.472623,4.689543
channel-750,682314,30281448,30281453,5,2025-02-24 20:32:41.184869,2025-02-24 20:32:46.974806,5.789937
channel-750,682315,30281603,30281608,5,2025-02-24 20:36:04.761797,2025-02-24 20:36:10.489373,5.727576
channel-750,682316,30281631,30281637,6,2025-02-24 20:36:39.372821,2025-02-24 20:36:46.889021,7.5162
channel-750,682317,30281642,30281655,13,2025-02-24 20:36:55.187230,2025-02-24 20:37:11.166234,15.979004
channel-750,682318,30281666,30281676,10,2025-02-24 20:37:25.137213,2025-02-24 20:37:38.002260,12.865047
channel-750,682319,30281806,30281822,16,2025-02-24 20:40:30.057410,2025-02-24 20:40:54.349388,24.291978
channel-750,682320,30281856,30281860,4,2025-02-24 20:41:36.982156,2025-02-24 20:41:42.448175,5.466019
channel-750,682321,30281914,30281937,23,2025-02-24 20:42:53.207884,2025-02-24 20:43:25.646913,32.439029
channel-750,682322,30281933,30281942,9,2025-02-24 20:43:18.657073,2025-02-24 20:43:32.051818,13.394745
channel-750,682323,30281936,30281950,14,2025-02-24 20:43:24.368585,2025-02-24 20:43:41.305563,16.936978
channel-750,682324,30282035,30282039,4,2025-02-24 20:45:33.048226,2025-02-24 20:45:38.140739,5.092513
channel-750,682325,30282064,30282084,20,2025-02-24 20:46:12.765831,2025-02-24 20:46:39.772329,27.006498
channel-750,682326,30282065,30282071,6,2025-02-24 20:46:15.428647,2025-02-24 20:46:23.718151,8.289504
channel-750,682327,30282079,30282084,5,2025-02-24 20:46:34.140957,2025-02-24 20:46:39.772329,5.631372
channel-750,682328,30282101,30282106,5,2025-02-24 20:46:59.830870,2025-02-24 20:47:06.353949,6.523079
channel-750,682329,30282126,30282145,19,2025-02-24 20:47:31.723009,2025-02-24 20:47:55.354367,23.631358
channel-750,682330,30282129,30282145,16,2025-02-24 20:47:35.066221,2025-02-24 20:47:55.354367,20.288146
channel-750,682331,30282129,30282145,16,2025-02-24 20:47:35.066221,2025-02-24 20:47:55.354367,20.288146
channel-750,682332,30282137,30282152,15,2025-02-24 20:47:45.905719,2025-02-24 20:48:03.806072,17.900353
channel-750,682333,30282150,30282160,10,2025-02-24 20:48:01.314317,2025-02-24 20:48:15.899926,14.585609
channel-750,682334,30282175,30282182,7,2025-02-24 20:48:40.543963,2025-02-24 20:48:48.901005,8.357042
channel-750,682335,30282196,30282206,10,2025-02-24 20:49:08.816875,2025-02-24 20:49:20.595808,11.778933
channel-750,682336,30282344,30282357,13,2025-02-24 20:52:22.080478,2025-02-24 20:52:38.301588,16.22111
channel-750,682337,30282380,30282389,9,2025-02-24 20:53:10.195342,2025-02-24 20:53:20.939883,10.744541
channel-750,682338,30282422,30282427,5,2025-02-24 20:54:09.989985,2025-02-24 20:54:17.095110,7.105125
channel-750,682339,30282429,30282434,5,2025-02-24 20:54:19.519230,2025-02-24 20:54:26.379883,6.860653
channel-750,682340,30282482,30282491,9,2025-02-24 20:55:28.569279,2025-02-24 20:55:41.255576,12.686297
channel-750,682341,30282484,30282488,4,2025-02-24 20:55:30.956426,2025-02-24 20:55:37.628663,6.672237
channel-750,682342,30282485,30282497,12,2025-02-24 20:55:33.083203,2025-02-24 20:55:48.169480,15.086277
channel-750,682343,30282585,30282610,25,2025-02-24 20:57:42.763062,2025-02-24 20:58:17.096703,34.333641
channel-750,682344,30282586,30282599,13,2025-02-24 20:57:44.095915,2025-02-24 20:58:02.869119,18.773204
channel-750,682345,30282612,30282622,10,2025-02-24 20:58:22.865412,2025-02-24 20:58:35.353947,12.488535
channel-750,682346,30282659,30282663,4,2025-02-24 20:59:19.964319,2025-02-24 20:59:25.396673,5.432354
channel-750,682347,30282661,30282675,14,2025-02-24 20:59:22.594156,2025-02-24 20:59:42.006628,19.412472
channel-750,682348,30282698,30282702,4,2025-02-24 21:00:14.176485,2025-02-24 21:00:18.715027,4.538542
channel-750,682349,30282703,30282708,5,2025-02-24 21:00:20.038558,2025-02-24 21:00:27.153610,7.115052
channel-750,682350,30282704,30282709,5,2025-02-24 21:00:21.295310,2025-02-24 21:00:28.629616,7.334306
channel-750,682351,30282757,30282763,6,2025-02-24 21:01:30.276826,2025-02-24 21:01:37.276323,6.999497
channel-750,682352,30282815,30282821,6,2025-02-24 21:02:51.626232,2025-02-24 21:02:58.504988,6.878756
channel-750,682353,30282882,30282897,15,2025-02-24 21:04:17.205116,2025-02-24 21:04:36.997154,19.792038
channel-750,682354,30282958,30282965,7,2025-02-24 21:06:00.042674,2025-02-24 21:06:08.576066,8.533392
channel-750,682355,30283105,30283111,6,2025-02-24 21:09:12.001239,2025-02-24 21:09:19.587046,7.585807
channel-750,682356,30283118,30283135,17,2025-02-24 21:09:30.524520,2025-02-24 21:09:51.795660,21.27114
channel-750,682357,30283140,30283149,9,2025-02-24 21:09:58.836463,2025-02-24 21:10:11.771598,12.935135
channel-750,682358,30283156,30283161,5,2025-02-24 21:10:20.329297,2025-02-24 21:10:26.585699,6.256402
channel-750,682359,30283192,30283196,4,2025-02-24 21:11:06.888866,2025-02-24 21:11:13.432566,6.5437
channel-750,682360,30283245,30283250,5,2025-02-24 21:12:18.723532,2025-02-24 21:12:24.420015,5.696483
channel-750,682361,30283287,30283302,15,2025-02-24 21:13:12.609818,2025-02-24 21:13:32.699740,20.089922
channel-750,682362,30283354,30283369,15,2025-02-24 21:14:37.829714,2025-02-24 21:14:56.475348,18.645634
channel-750,682363,30283364,30283369,5,2025-02-24 21:14:50.909158,2025-02-24 21:14:56.475348,5.56619
channel-750,682364,30283403,30283417,14,2025-02-24 21:15:44.558790,2025-02-24 21:16:01.545823,16.987033
channel-750,682365,30283412,30283417,5,2025-02-24 21:15:55.867639,2025-02-24 21:16:01.545823,5.678184
channel-750,682366,30283526,30283537,11,2025-02-24 21:18:25.767868,2025-02-24 21:18:41.420279,15.652411
channel-750,682367,30283579,30283586,7,2025-02-24 21:19:36.898314,2025-02-24 21:19:46.109464,9.21115
channel-750,682368,30283585,30283598,13,2025-02-24 21:19:44.973700,2025-02-24 21:20:00.069874,15.096174
channel-750,682369,30283617,30283621,4,2025-02-24 21:20:25.406893,2025-02-24 21:20:30.299346,4.892453
channel-750,682370,30283624,30283630,6,2025-02-24 21:20:35.345135,2025-02-24 21:20:42.275115,6.92998
channel-750,682371,30283755,30283760,5,2025-02-24 21:23:25.770146,2025-02-24 21:23:31.564446,5.7943
channel-750,682372,30283873,30283876,3,2025-02-24 21:26:01.553411,2025-02-24 21:26:05.999129,4.445718
channel-750,682373,30283942,30283951,9,2025-02-24 21:27:32.706802,2025-02-24 21:27:43.716110,11.009308
channel-750,682374,30283996,30284000,4,2025-02-24 21:28:42.555643,2025-02-24 21:28:47.481393,4.92575
channel-750,682375,30284057,30284070,13,2025-02-24 21:30:05.236035,2025-02-24 21:30:26.965985,21.72995
channel-750,682376,30284088,30284097,9,2025-02-24 21:30:48.678269,2025-02-24 21:31:00.380209,11.70194
channel-750,682377,30284155,30284162,7,2025-02-24 21:32:14.103438,2025-02-24 21:32:23.924843,9.821405
channel-750,682378,30284346,30284351,5,2025-02-24 21:36:29.619545,2025-02-24 21:36:36.753440,7.133895
channel-750,682379,30284381,30284387,6,2025-02-24 21:37:15.079922,2025-02-24 21:37:21.927596,6.847674
channel-750,682380,30284405,30284410,5,2025-02-24 21:37:45.119431,2025-02-24 21:37:50.811380,5.691949
channel-750,682381,30284497,30284501,4,2025-02-24 21:39:52.033458,2025-02-24 21:39:56.430693,4.397235
channel-750,682382,30284582,30284586,4,2025-02-24 21:41:36.924434,2025-02-24 21:41:41.458630,4.534196
channel-750,682383,30284649,30284661,12,2025-02-24 21:43:03.774215,2025-02-24 21:43:18.782834,15.008619
channel-750,682384,30284811,30284833,22,2025-02-24 21:46:37.377493,2025-02-24 21:47:05.567367,28.189874
channel-750,682385,30284963,30284983,20,2025-02-24 21:49:57.859955,2025-02-24 21:50:25.286829,27.426874
channel-750,682386,30285024,30285034,10,2025-02-24 21:51:19.324288,2025-02-24 21:51:30.875433,11.551145
channel-750,682387,30285072,30285083,11,2025-02-24 21:52:19.999045,2025-02-24 21:52:32.826339,12.827294
channel-750,682388,30285098,30285108,10,2025-02-24 21:52:53.268550,2025-02-24 21:53:10.012857,16.744307
channel-750,682389,30285151,30285170,19,2025-02-24 21:54:07.981336,2025-02-24 21:54:32.681751,24.700415
channel-750,682390,30285239,30285267,28,2025-02-24 21:55:59.865993,2025-02-24 21:56:36.260476,36.394483
channel-750,682391,30285318,30285336,18,2025-02-24 21:57:49.590551,2025-02-24 21:58:11.802635,22.212084
channel-750,682392,30285324,30285335,11,2025-02-24 21:57:56.640765,2025-02-24 21:58:10.574156,13.933391
channel-750,682393,30285343,30285348,5,2025-02-24 21:58:19.746027,2025-02-24 21:58:25.625855,5.879828
channel-750,682394,30285415,30285446,31,2025-02-24 21:59:53.118666,2025-02-24 22:00:32.335435,39.216769
channel-750,682395,30285462,30285480,18,2025-02-24 22:00:58.857105,2025-02-24 22:01:21.230108,22.373003
channel-750,682396,30285477,30285486,9,2025-02-24 22:01:17.687749,2025-02-24 22:01:28.382176,10.694427
channel-750,682397,30285491,30285496,5,2025-02-24 22:01:35.121054,2025-02-24 22:01:42.622704,7.50165
channel-750,682398,30285496,30285500,4,2025-02-24 22:01:42.622704,2025-02-24 22:01:48.394896,5.772192
channel-750,682399,30285506,30285522,16,2025-02-24 22:01:57.922847,2025-02-24 22:02:22.358509,24.435662
channel-750,682400,30285529,30285534,5,2025-02-24 22:02:30.886929,2025-02-24 22:02:40.326849,9.43992
channel-750,682401,30285543,30285553,10,2025-02-24 22:02:56.095045,2025-02-24 22:03:15.879935,19.78489
channel-750,682402,30285569,30285573,4,2025-02-24 22:03:38.331018,2025-02-24 22:03:44.050700,5.719682
channel-750,682403,30285575,30285646,71,2025-02-24 22:03:46.904584,2025-02-24 22:05:30.653165,103.748581
channel-750,682404,30285598,30285794,196,2025-02-24 22:04:15.588889,2025-02-24 22:08:47.968735,272.379846
channel-750,682405,30285608,30285794,186,2025-02-24 22:04:33.834558,2025-02-24 22:08:47.968735,254.134177
channel-750,682406,30285640,30285656,16,2025-02-24 22:05:22.771822,2025-02-24 22:05:43.791482,21.01966
channel-750,682407,30285668,30285702,34,2025-02-24 22:05:58.431204,2025-02-24 22:06:43.949387,45.518183
channel-750,682408,30285694,30285709,15,2025-02-24 22:06:32.393289,2025-02-24 22:06:53.515515,21.122226
channel-750,682409,30285727,30285731,4,2025-02-24 22:07:19.233801,2025-02-24 22:07:26.198850,6.965049
channel-750,682410,30285730,30285745,15,2025-02-24 22:07:24.968010,2025-02-24 22:07:43.812506,18.844496
channel-750,682411,30285745,30285770,25,2025-02-24 22:07:43.812506,2025-02-24 22:08:14.682568,30.870062
channel-750,682412,30285754,30285783,29,2025-02-24 22:07:55.203461,2025-02-24 22:08:31.007376,35.803915
channel-750,682413,30285771,30285776,5,2025-02-24 22:08:16.131417,2025-02-24 22:08:21.885326,5.753909
channel-750,682414,30285772,30285788,16,2025-02-24 22:08:17.276865,2025-02-24 22:08:37.034791,19.757926
channel-750,682415,30285790,30285803,13,2025-02-24 22:08:42.527380,2025-02-24 22:09:02.099770,19.57239
channel-750,682416,30285809,30285819,10,2025-02-24 22:09:10.990910,2025-02-24 22:09:22.835655,11.844745
channel-750,682417,30285816,30285833,17,2025-02-24 22:09:19.354026,2025-02-24 22:09:40.933780,21.579754
channel-750,682418,30285821,30285831,10,2025-02-24 22:09:26.056555,2025-02-24 22:09:38.575257,12.518702
channel-750,682419,30285853,30285862,9,2025-02-24 22:10:07.121331,2025-02-24 22:10:22.230697,15.109366
channel-750,682420,30285911,30285928,17,2025-02-24 22:11:31.709254,2025-02-24 22:11:54.138622,22.429368
channel-750,682421,30285938,30285957,19,2025-02-24 22:12:11.176988,2025-02-24 22:12:35.118210,23.941222
channel-750,682422,30285981,30285996,15,2025-02-24 22:13:07.296481,2025-02-24 22:13:29.173750,21.877269
channel-750,682423,30285988,30285998,10,2025-02-24 22:13:15.673435,2025-02-24 22:13:31.628250,15.954815
channel-750,682424,30286011,30286030,19,2025-02-24 22:13:49.114066,2025-02-24 22:14:13.285116,24.17105
channel-750,682425,30286024,30286037,13,2025-02-24 22:14:05.496131,2025-02-24 22:14:23.814755,18.318624
channel-750,682426,30286026,30286036,10,2025-02-24 22:14:07.853691,2025-02-24 22:14:22.622617,14.768926
channel-750,682427,30286060,30286073,13,2025-02-24 22:14:54.067874,2025-02-24 22:15:09.689785,15.621911
channel-750,682428,30286084,30286103,19,2025-02-24 22:15:23.177188,2025-02-24 22:15:49.422040,26.244852
channel-750,682429,30286103,30286111,8,2025-02-24 22:15:49.422040,2025-02-24 22:16:01.080251,11.658211
channel-750,682430,30286120,30286135,15,2025-02-24 22:16:13.836100,2025-02-24 22:16:31.283388,17.447288
channel-750,682431,30286131,30286144,13,2025-02-24 22:16:26.674001,2025-02-24 22:16:46.878496,20.204495
channel-750,682432,30286140,30286154,14,2025-02-24 22:16:38.748858,2025-02-24 22:17:03.711537,24.962679
channel-750,682433,30286169,30286183,14,2025-02-24 22:17:21.495457,2025-02-24 22:17:40.231454,18.735997
channel-750,682434,30286198,30286203,5,2025-02-24 22:17:58.504766,2025-02-24 22:18:04.185259,5.680493
channel-750,682435,30286206,30286222,16,2025-02-24 22:18:07.711542,2025-02-24 22:18:27.790331,20.078789
channel-750,682436,30286224,30286229,5,2025-02-24 22:18:30.654600,2025-02-24 22:18:36.780295,6.125695
channel-750,682437,30286231,30286245,14,2025-02-24 22:18:43.802674,2025-02-24 22:19:02.940005,19.137331
channel-750,682438,30286234,30286242,8,2025-02-24 22:18:47.489265,2025-02-24 22:18:59.515397,12.026132
channel-750,682439,30286252,30286262,10,2025-02-24 22:19:11.873254,2025-02-24 22:19:24.969903,13.096649
channel-750,682440,30286278,30286285,7,2025-02-24 22:19:46.555251,2025-02-24 22:19:54.551095,7.995844
channel-750,682441,30286293,30286305,12,2025-02-24 22:20:04.559658,2025-02-24 22:20:19.870573,15.310915
channel-750,682442,30286297,30286307,10,2025-02-24 22:20:09.417506,2025-02-24 22:20:22.727263,13.309757
channel-750,682443,30286330,30286342,12,2025-02-24 22:20:55.034752,2025-02-24 22:21:09.471499,14.436747
channel-750,682444,30286344,30286350,6,2025-02-24 22:21:11.955497,2025-02-24 22:21:21.921520,9.966023
channel-750,682445,30286376,30286382,6,2025-02-24 22:21:58.304502,2025-02-24 22:22:05.392543,7.088041
channel-750,682446,30286390,30286395,5,2025-02-24 22:22:15.230203,2025-02-24 22:22:21.410103,6.1799
channel-750,682447,30286401,30286409,8,2025-02-24 22:22:29.599223,2025-02-24 22:22:43.290529,13.691306
channel-750,682448,30286490,30286497,7,2025-02-24 22:24:29.806784,2025-02-24 22:24:38.000141,8.193357
channel-750,682449,30286528,30286533,5,2025-02-24 22:25:16.566077,2025-02-24 22:25:23.631867,7.06579
channel-750,682450,30286532,30286545,13,2025-02-24 22:25:22.449389,2025-02-24 22:25:39.900991,17.451602
channel-750,682451,30286548,30286557,9,2025-02-24 22:25:43.396285,2025-02-24 22:25:56.026586,12.630301
channel-750,682452,30286548,30286554,6,2025-02-24 22:25:43.396285,2025-02-24 22:25:51.133410,7.737125
channel-750,682453,30286563,30286570,7,2025-02-24 22:26:06.476289,2025-02-24 22:26:14.867809,8.39152
channel-750,682454,30286567,30286574,7,2025-02-24 22:26:11.137548,2025-02-24 22:26:21.171111,10.033563
channel-750,682455,30286597,30286609,12,2025-02-24 22:26:51.785011,2025-02-24 22:27:06.787672,15.002661
channel-750,682456,30286650,30286657,7,2025-02-24 22:27:58.782172,2025-02-24 22:28:07.437479,8.655307
channel-750,682457,30286655,30286661,6,2025-02-24 22:28:04.994800,2025-02-24 22:28:12.120608,7.125808
channel-750,682458,30286695,30286705,10,2025-02-24 22:28:57.480379,2025-02-24 22:29:10.610009,13.12963
channel-750,682459,30286737,30286743,6,2025-02-24 22:29:51.211262,2025-02-24 22:29:59.406059,8.194797
channel-750,682460,30286790,30286794,4,2025-02-24 22:31:03.173178,2025-02-24 22:31:09.582183,6.409005
channel-750,682461,30287011,30287020,9,2025-02-24 22:35:55.893054,2025-02-24 22:36:08.746873,12.853819
channel-750,682462,30287027,30287032,5,2025-02-24 22:36:16.740850,2025-02-24 22:36:23.042606,6.301756
channel-750,682463,30287050,30287073,23,2025-02-24 22:36:45.196280,2025-02-24 22:37:15.327493,30.131213
channel-750,682464,30287093,30287098,5,2025-02-24 22:37:40.100183,2025-02-24 22:37:48.549965,8.449782
channel-750,682465,30287119,30287130,11,2025-02-24 22:38:17.546283,2025-02-24 22:38:31.472660,13.926377
channel-750,682466,30287148,30287164,16,2025-02-24 22:38:52.746993,2025-02-24 22:39:13.457786,20.710793
channel-750,682467,30287170,30287176,6,2025-02-24 22:39:20.359579,2025-02-24 22:39:28.378629,8.01905
channel-750,682468,30287203,30287213,10,2025-02-24 22:40:11.806245,2025-02-24 22:40:24.008057,12.201812
channel-750,682469,30287235,30287248,13,2025-02-24 22:40:51.218818,2025-02-24 22:41:09.447685,18.228867
channel-750,682470,30287252,30287262,10,2025-02-24 22:41:14.136083,2025-02-24 22:41:25.822191,11.686108
channel-750,682471,30287304,30287309,5,2025-02-24 22:42:20.243330,2025-02-24 22:42:26.007540,5.76421
channel-750,682472,30287395,30287408,13,2025-02-24 22:44:18.730439,2025-02-24 22:44:38.194605,19.464166
channel-750,682473,30287417,30287438,21,2025-02-24 22:44:49.521511,2025-02-24 22:45:16.478284,26.956773
channel-750,682474,30287424,30287432,8,2025-02-24 22:44:57.704979,2025-02-24 22:45:09.446912,11.741933
channel-750,682475,30287434,30287438,4,2025-02-24 22:45:11.911486,2025-02-24 22:45:16.478284,4.566798
channel-750,682476,30287458,30287481,23,2025-02-24 22:45:49.156513,2025-02-24 22:46:17.668492,28.511979
channel-750,682477,30287486,30287502,16,2025-02-24 22:46:24.355107,2025-02-24 22:46:44.416831,20.061724
channel-750,682478,30287538,30287543,5,2025-02-24 22:47:31.108774,2025-02-24 22:47:36.669462,5.560688
channel-750,682479,30287566,30287572,6,2025-02-24 22:48:07.253658,2025-02-24 22:48:14.142114,6.888456
channel-750,682480,30287593,30287607,14,2025-02-24 22:48:40.542031,2025-02-24 22:49:01.100310,20.558279
channel-750,682481,30287608,30287620,12,2025-02-24 22:49:02.228176,2025-02-24 22:49:18.334499,16.106323
channel-750,682482,30287663,30287673,10,2025-02-24 22:50:17.467168,2025-02-24 22:50:30.199944,12.732776
channel-750,682483,30287681,30287687,6,2025-02-24 22:50:41.371356,2025-02-24 22:50:49.285704,7.914348
channel-750,682484,30287779,30287785,6,2025-02-24 22:52:48.044394,2025-02-24 22:52:54.934409,6.890015
channel-750,682485,30287817,30287821,4,2025-02-24 22:53:45.404632,2025-02-24 22:53:51.088196,5.683564
channel-750,682486,30287829,30287835,6,2025-02-24 22:54:02.046560,2025-02-24 22:54:09.790211,7.743651
channel-750,682487,30287876,30287885,9,2025-02-24 22:55:02.695699,2025-02-24 22:55:17.437547,14.741848
channel-750,682488,30287902,30287919,17,2025-02-24 22:55:38.672844,2025-02-24 22:56:00.737052,22.064208
channel-750,682489,30287907,30287923,16,2025-02-24 22:55:45.965663,2025-02-24 22:56:06.973858,21.008195
channel-750,682490,30287923,30287937,14,2025-02-24 22:56:06.973858,2025-02-24 22:56:26.374907,19.401049
channel-750,682491,30288004,30288009,5,2025-02-24 22:57:55.734330,2025-02-24 22:58:02.218048,6.483718
channel-750,682492,30288017,30288022,5,2025-02-24 22:58:14.675244,2025-02-24 22:58:22.415289,7.740045
channel-750,682493,30288037,30288041,4,2025-02-24 22:58:41.638538,2025-02-24 22:58:48.012022,6.373484
channel-750,682494,30288107,30288112,5,2025-02-24 23:00:18.231958,2025-02-24 23:00:24.568830,6.336872
channel-750,682495,30288116,30288127,11,2025-02-24 23:00:29.298022,2025-02-24 23:00:46.258687,16.960665
channel-750,682496,30288117,30288126,9,2025-02-24 23:00:32.051080,2025-02-24 23:00:45.025050,12.97397
channel-750,682497,30288120,30288135,15,2025-02-24 23:00:37.684342,2025-02-24 23:00:55.744424,18.060082
channel-750,682498,30288149,30288155,6,2025-02-24 23:01:18.404269,2025-02-24 23:01:26.344872,7.940603
channel-750,682499,30288171,30288183,12,2025-02-24 23:01:47.746085,2025-02-24 23:02:03.600422,15.854337
channel-750,682500,30288204,30288219,15,2025-02-24 23:02:29.491372,2025-02-24 23:02:48.872474,19.381102
channel-750,682501,30288213,30288224,11,2025-02-24 23:02:40.271808,2025-02-24 23:02:54.876095,14.604287
channel-750,682502,30288213,30288224,11,2025-02-24 23:02:40.271808,2025-02-24 23:02:54.876095,14.604287
channel-750,682503,30288224,30288229,5,2025-02-24 23:02:54.876095,2025-02-24 23:03:04.275321,9.399226
channel-750,682504,30288229,30288232,3,2025-02-24 23:03:04.275321,2025-02-24 23:03:15.133351,10.85803
channel-750,682505,30288229,30288244,15,2025-02-24 23:03:04.275321,2025-02-24 23:03:29.648049,25.372728
channel-750,682506,30288246,30288258,12,2025-02-24 23:03:33.146391,2025-02-24 23:03:48.126999,14.980608
channel-750,682507,30288249,30288260,11,2025-02-24 23:03:36.731167,2025-02-24 23:03:51.434160,14.702993
channel-750,682508,30288274,30288288,14,2025-02-24 23:04:09.603405,2025-02-24 23:04:26.608292,17.004887
channel-750,682509,30288290,30288296,6,2025-02-24 23:04:28.926049,2025-02-24 23:04:35.968958,7.042909
channel-750,682510,30288305,30288314,9,2025-02-24 23:04:47.738243,2025-02-24 23:05:01.511014,13.772771
channel-750,682511,30288314,30288340,26,2025-02-24 23:05:01.511014,2025-02-24 23:05:35.175126,33.664112
channel-750,682512,30288345,30288357,12,2025-02-24 23:05:40.859901,2025-02-24 23:05:56.212369,15.352468
channel-750,682513,30288373,30288394,21,2025-02-24 23:06:19.222919,2025-02-24 23:06:44.219349,24.99643
channel-750,682514,30288381,30288396,15,2025-02-24 23:06:28.850723,2025-02-24 23:06:46.598345,17.747622
channel-750,682515,30288389,30288400,11,2025-02-24 23:06:38.456141,2025-02-24 23:06:54.743123,16.286982
channel-750,682516,30288398,30288403,5,2025-02-24 23:06:52.203089,2025-02-24 23:06:58.613711,6.410622
channel-750,682517,30288406,30288420,14,2025-02-24 23:07:04.320168,2025-02-24 23:07:24.765470,20.445302
channel-750,682518,30288416,30288426,10,2025-02-24 23:07:16.781630,2025-02-24 23:07:31.762789,14.981159
channel-750,682519,30288432,30288451,19,2025-02-24 23:07:39.762981,2025-02-24 23:08:03.621845,23.858864
channel-750,682520,30288455,30288469,14,2025-02-24 23:08:09.303156,2025-02-24 23:08:25.886022,16.582866
channel-750,682521,30288489,30288503,14,2025-02-24 23:08:54.461347,2025-02-24 23:09:14.880666,20.419319
channel-750,682522,30288490,30288501,11,2025-02-24 23:08:55.868506,2025-02-24 23:09:11.005803,15.137297
channel-750,682523,30288495,30288507,12,2025-02-24 23:09:02.777946,2025-02-24 23:09:19.672209,16.894263
channel-750,682524,30288502,30288507,5,2025-02-24 23:09:12.398405,2025-02-24 23:09:19.672209,7.273804
channel-750,682525,30288531,30288545,14,2025-02-24 23:09:49.282684,2025-02-24 23:10:06.147628,16.864944
