channel_id,sequence,send_height,ack_height,block_delay
channel-0,4037978,30281300,30281312,12
channel-38946,124106,30281306,30281325,19
channel-42,1489977,30281317,30281324,7
channel-85077,59905,30281333,30281345,12
channel-6994,1324151,30281340,30281353,13
channel-6994,1324152,30281341,30281353,12
channel-122,667901,30281347,30281349,2
channel-85077,59906,30281351,30281361,10
channel-21113,25310,30281353,30281360,7
channel-184,137408,30281355,30281362,7
channel-94814,3757,30281356,30281365,9
channel-20082,9878,30281359,30281372,13
channel-199,132698,30281385,30281397,12
channel-85077,59907,30281394,30281401,7
channel-208,1489883,30281397,30281405,8
channel-199,132699,30281397,30281409,12
channel-0,4037979,30281421,30281434,13
channel-259,314247,30281421,30281427,6
channel-122,667902,30281430,30281435,5
channel-6994,1324153,30281446,30281462,16
channel-251,85189,30281447,30281456,9
channel-750,682314,30281448,30281453,5
channel-38946,124107,30281448,30281461,13
channel-340,3176,30281459,30281471,12
channel-8,43455,30281469,30281494,25
channel-4,166893,30281471,30281488,17
channel-6994,1324154,30281483,30281497,14
channel-216,94193,30281489,30281558,69
channel-38946,124108,30281492,30281518,26
channel-208,1489884,30281493,30281506,13
channel-208,1489885,30281529,30281539,10
channel-6994,1324155,30281537,30281545,8
channel-0,4037980,30281551,30281556,5
channel-6994,1324156,30281555,30281564,9
channel-0,4037981,30281558,30281568,10
channel-94814,3758,30281568,30281581,13
channel-6994,1324157,30281571,30281585,14
channel-91017,2800,30281581,30281595,14
channel-874,292827,30281588,30281594,6
channel-38946,124109,30281593,30281609,16
channel-782,310150,30281600,30281605,5
channel-750,682315,30281603,30281608,5
channel-188,190546,30281610,30281670,60
channel-122,667903,30281617,30281621,4
channel-750,682316,30281631,30281637,6
channel-874,292828,30281635,30281658,23
channel-85077,59908,30281638,30281647,9
channel-122,667904,30281639,30281641,2
channel-750,682317,30281642,30281655,13
channel-38946,124110,30281648,30281657,9
channel-38946,124111,30281653,30281666,13
channel-85077,59909,30281654,30281661,7
channel-75,844954,30281664,30281671,7
channel-0,4037982,30281665,30281674,9
channel-750,682318,30281666,30281676,10
channel-8945,17741,30281683,30281698,15
channel-874,292829,30281691,30281697,6
channel-85077,59910,30281696,30281704,8
channel-4,166894,30281711,30281734,23
channel-8945,17742,30281714,30281725,11
channel-85791,3751,30281714,30281718,4
channel-85077,59911,30281717,30281725,8
channel-216,94194,30281718,30281785,67
channel-85077,59912,30281721,30281731,10
channel-122,667905,30281721,30281727,6
channel-8945,17743,30281730,30281753,23
channel-6994,1324158,30281736,30281746,10
channel-75,844955,30281737,30281743,6
channel-91017,2801,30281752,30281761,9
channel-6994,1324159,30281756,30281766,10
channel-0,4037983,30281759,30281769,10
channel-38946,124112,30281775,30372660,90885
channel-85077,59913,30281780,30281789,9
channel-122,667906,30281784,30281787,3
channel-143,128306,30281785,30281798,13
channel-38946,124113,30281786,30281797,11
channel-38946,124114,30281790,30281814,24
channel-113,301315,30281796,30281832,36
channel-782,310151,30281798,30281804,6
channel-326,537752,30281800,30281809,9
channel-750,682319,30281806,30281822,16
channel-0,4037984,30281809,30281815,6
channel-38946,124115,30281818,30281832,14
channel-19774,345854,30281819,30281830,11
channel-122,667907,30281821,30281825,4
channel-1,408309,30281821,30281845,24
channel-199,132700,30281823,30281830,7
channel-0,4037985,30281830,30281842,12
channel-6994,1324160,30281834,30281846,12
channel-259,314248,30281837,30281844,7
channel-2494,31905,30281839,30281850,11
channel-0,4037986,30281842,30281850,8
channel-6994,1324161,30281842,30281855,13
channel-0,4037987,30281850,30281860,10
channel-750,682320,30281856,30281860,4
channel-0,4037988,30281860,30281871,11
channel-38946,124116,30281864,30281886,22
channel-208,1489886,30281871,30281882,11
channel-0,4037989,30281877,30281890,13
channel-412,64522,30281880,30281889,9
channel-38946,124117,30281882,30281896,14
channel-0,4037990,30281883,30281895,12
channel-75,844956,30281887,30281895,8
channel-85077,59914,30281889,30281899,10
channel-412,64523,30281889,30281900,11
channel-208,1489887,30281894,30281903,9
channel-75,844957,30281895,30281899,4
channel-208,1489888,30281899,30281912,13
channel-6994,1324162,30281901,30281912,11
channel-0,4037991,30281909,30281920,11
channel-6994,1324163,30281909,30281923,14
channel-2494,31906,30281910,30281922,12
channel-750,682321,30281914,30281937,23
channel-85077,59915,30281923,30281932,9
channel-85077,59916,30281925,30281938,13
channel-85077,59917,30281928,30281938,10
channel-6994,1324164,30281929,30281940,11
channel-750,682322,30281933,30281942,9
channel-6994,1324165,30281936,30281952,16
channel-750,682323,30281936,30281950,14
channel-412,64524,30281943,30281954,11
channel-85077,59918,30281945,30281953,8
channel-85077,59919,30281950,30281959,9
channel-85077,59920,30281953,30281963,10
channel-6994,1324166,30281953,30281966,13
channel-85077,59921,30281954,30281971,17
channel-6994,1324167,30281956,30281966,10
channel-122,667908,30281963,30281966,3
channel-0,4037992,30281963,30281968,5
channel-85077,59922,30281969,30281975,6
channel-85077,59923,30281975,30281985,10
channel-85077,59924,30281977,30281987,10
channel-326,537753,30282000,30282024,24
channel-85077,59925,30282014,30282024,10
channel-6994,1324168,30282018,30282029,11
channel-85077,59926,30282022,30282035,13
channel-0,4037993,30282026,30282035,9
channel-115,20369,30282026,30282036,10
channel-2716,2664,30282027,30282042,15
channel-2494,31907,30282032,30282042,10
channel-85077,59927,30282033,30282043,10
channel-750,682324,30282035,30282039,4
channel-122,667909,30282036,30282040,4
channel-85077,59928,30282040,30282060,20
channel-2494,31908,30282043,30282059,16
channel-85077,59929,30282044,30282055,11
channel-38946,124118,30282046,30282072,26
channel-2494,31909,30282048,30282059,11
channel-6994,1324169,30282050,30282066,16
channel-2,130613,30282050,30282063,13
channel-85077,59930,30282058,30282064,6
channel-2494,31910,30282062,30282072,10
channel-750,682325,30282064,30282084,20
channel-750,682326,30282065,30282071,6
channel-199,132701,30282066,30282076,10
channel-122,667910,30282072,30282076,4
channel-85077,59931,30282073,30282085,12
channel-85077,59932,30282076,30282099,23
channel-750,682327,30282079,30282084,5
channel-0,4037994,30282086,30282099,13
channel-85077,59933,30282086,30282096,10
channel-0,4037995,30282087,30282099,12
channel-38946,124119,30282093,30282106,13
channel-85077,59934,30282100,30282107,7
channel-750,682328,30282101,30282106,5
channel-0,4037996,30282119,30282130,11
channel-0,4037997,30282122,30282131,9
channel-85077,59935,30282126,30282140,14
channel-750,682329,30282126,30282145,19
channel-750,682330,30282129,30282145,16
channel-750,682331,30282129,30282145,16
channel-38946,124120,30282130,30282146,16
channel-38946,124121,30282133,30282146,13
channel-216,94195,30282134,30282187,53
channel-750,682332,30282137,30282152,15
channel-2494,31911,30282139,30282148,9
channel-326,537754,30282139,30282145,6
channel-85077,59936,30282140,30282151,11
channel-326,537755,30282149,30282170,21
channel-750,682333,30282150,30282160,10
channel-85077,59937,30282155,30282162,7
channel-122,667911,30282158,30282160,2
channel-326,537756,30282160,30282169,9
channel-85077,59938,30282160,30282171,11
channel-75,844958,30282162,30282169,7
channel-1,408310,30282173,30282185,12
channel-750,682334,30282175,30282182,7
channel-85077,59939,30282178,30282188,10
channel-38946,124122,30282181,30282232,51
channel-75,844959,30282182,30282191,9
channel-38946,124123,30282182,30282214,32
channel-122,667912,30282183,30282187,4
channel-782,310152,30282184,30282189,5
channel-6994,1324170,30282185,30282197,12
channel-0,4037998,30282186,30282199,13
channel-38946,124124,30282191,30282218,27
channel-216,94196,30282193,30282253,60
channel-208,1489889,30282193,30282208,15
channel-750,682335,30282196,30282206,10
channel-0,4037999,30282202,30282211,9
channel-122,667913,30282204,30282210,6
channel-0,4038000,30282211,30282220,9
channel-2,130614,30282216,30282225,9
channel-476,11799,30282228,30282238,10
channel-85077,59940,30282229,30282238,9
channel-85077,59941,30282231,30282244,13
channel-72,516418,30282234,30282276,42
channel-85077,59942,30282236,30282248,12
channel-0,4038001,30282239,30282248,9
channel-85077,59943,30282244,30282251,7
channel-0,4038002,30282246,30282256,10
channel-75,844960,30282249,30282258,9
channel-85077,59944,30282251,30282262,11
channel-6994,1324171,30282260,30282269,9
channel-75755,5540,30282262,30282275,13
channel-0,4038003,30282262,30282273,11
channel-208,1489890,30282263,30282272,9
channel-38946,124125,30282265,30282274,9
channel-208,1489891,30282269,30282282,13
channel-85077,59945,30282280,30282290,10
channel-6994,1324172,30282283,30282296,13
channel-0,4038004,30282284,30282295,11
channel-75,844961,30282300,30282310,10
channel-38946,124126,30282302,30282311,9
channel-0,4038005,30282317,30282349,32
channel-6994,1324173,30282325,30282341,16
channel-783,104222,30282330,30282337,7
channel-0,4038006,30282342,30282372,30
channel-750,682336,30282344,30282357,13
channel-85077,59946,30282348,30282359,11
channel-85077,59947,30282349,30282359,10
channel-208,1489892,30282352,30282361,9
channel-0,4038007,30282353,30282364,11
channel-85077,59948,30282362,30282370,8
channel-0,4038008,30282366,30282377,11
channel-326,537757,30282367,30282373,6
channel-4,166895,30282371,30282383,12
channel-0,4038009,30282373,30282402,29
channel-85077,59949,30282376,30282388,12
channel-0,4038010,30282376,30282387,11
channel-6994,1324174,30282376,30282387,11
channel-0,4038011,30282378,30282402,24
channel-208,1489893,30282380,30282389,9
channel-750,682337,30282380,30282389,9
channel-85077,59950,30282380,30282389,9
channel-6994,1324175,30282389,30282400,11
channel-0,4038012,30282406,30282415,9
channel-4,166896,30282410,30282450,40
channel-85077,59951,30282415,30282423,8
channel-85077,59952,30282416,30282423,7
channel-85077,59953,30282417,30282430,13
channel-208,1489894,30282418,30282434,16
channel-0,4038013,30282418,30282443,25
channel-208,1489895,30282418,30282434,16
channel-750,682338,30282422,30282427,5
channel-85077,59954,30282422,30282458,36
channel-85077,59955,30282423,30282433,10
channel-750,682339,30282429,30282434,5
channel-216,94197,30282430,30282511,81
channel-85077,59956,30282432,30282442,10
channel-85077,59957,30282438,30282458,20
channel-6994,1324176,30282445,30282455,10
channel-38946,124127,30282446,30282463,17
channel-85077,59958,30282454,30282468,14
channel-85077,59959,30282454,30282468,14
channel-6994,1324177,30282458,30282469,11
channel-326,537758,30282461,30282466,5
channel-326,537759,30282462,30282468,6
channel-85077,59960,30282470,30282488,18
channel-85077,59961,30282472,30282481,9
channel-85077,59962,30282473,30282485,12
channel-85077,59963,30282480,30282488,8
channel-750,682340,30282482,30282491,9
channel-75,844962,30282483,30282489,6
channel-750,682341,30282484,30282488,4
channel-326,537760,30282485,30282494,9
channel-750,682342,30282485,30282497,12
channel-85077,59964,30282486,30282495,9
channel-229,55010,30282491,30282501,10
channel-6994,1324178,30282497,30282507,10
channel-6994,1324179,30282498,30282507,9
channel-85077,59965,30282504,30282514,10
channel-85077,59966,30282506,30282516,10
channel-326,537761,30282510,30282515,5
channel-89298,18643,30282522,30282534,12
channel-115,20370,30282522,30282531,9
channel-4,166897,30282527,30282544,17
channel-122,667914,30282535,30282539,4
channel-122,667915,30282536,30282540,4
channel-0,4038014,30282540,30282550,10
channel-208,1489896,30282540,30282554,14
channel-85077,59967,30282544,30282551,7
channel-259,314249,30282562,30282567,5
channel-77,50258,30282576,30282585,9
channel-6994,1324180,30282582,30282593,11
channel-750,682343,30282585,30282610,25
channel-0,4038015,30282586,30282596,10
channel-750,682344,30282586,30282599,13
channel-0,4038016,30282588,30282610,22
channel-87,182893,30282589,30282604,15
channel-122,667916,30282589,30282593,4
channel-5,184277,30282593,30282603,10
channel-208,1489897,30282593,30282606,13
channel-6994,1324181,30282602,30282612,10
channel-184,137409,30282603,30282616,13
channel-6994,1324182,30282610,30282623,13
channel-0,4038017,30282612,30282628,16
channel-0,4038018,30282612,30282628,16
channel-750,682345,30282612,30282622,10
channel-259,314250,30282612,30282618,6
channel-77,50259,30282616,30282625,9
channel-6994,1324183,30282622,30282634,12
channel-85077,59968,30282625,30282650,25
channel-0,4038019,30282628,30282643,15
channel-6994,1324184,30282631,30282646,15
channel-208,1489898,30282633,30282646,13
channel-72,516419,30282636,30282664,28
channel-85077,59969,30282638,30282650,12
channel-85077,59970,30282642,30282673,31
channel-2188,43602,30282644,30282649,5
channel-6994,1324185,30282651,30282661,10
channel-122,667917,30282651,30282654,3
channel-6994,1324186,30282652,30282661,9
channel-750,682346,30282659,30282663,4
channel-75,844963,30282661,30282670,9
channel-750,682347,30282661,30282675,14
channel-259,314251,30282668,30282674,6
channel-208,1489899,30282673,30282683,10
channel-0,4038020,30282683,30282694,11
channel-6994,1324187,30282694,30282710,16
channel-750,682348,30282698,30282702,4
channel-750,682349,30282703,30282708,5
channel-750,682350,30282704,30282709,5
channel-0,4038021,30282704,30282718,14
channel-85077,59971,30282704,30282776,72
channel-208,1489900,30282706,30282720,14
channel-75,844964,30282708,30282715,7
channel-216,94198,30282709,30282770,61
channel-122,667918,30282713,30282717,4
channel-6994,1324188,30282733,30282743,10
channel-5,184278,30282733,30282741,8
channel-77,50260,30282733,30282744,11
channel-89321,19395,30282746,30282757,11
channel-75,844965,30282753,30282761,8
channel-208,1489901,30282754,30282765,11
channel-750,682351,30282757,30282763,6
channel-6994,1324189,30282776,30282786,10
channel-122,667919,30282778,30282782,4
channel-1,408311,30282778,30282799,21
channel-1429,140699,30282782,30282793,11
channel-874,292830,30282796,30282801,5
channel-6994,1324190,30282797,30282809,12
channel-6994,1324191,30282808,30282823,15
channel-0,4038022,30282812,30282819,7
channel-750,682352,30282815,30282821,6
channel-75,844966,30282827,30282836,9
channel-326,537762,30282827,30282834,7
channel-0,4038023,30282838,30282848,10
channel-6994,1324192,30282841,30282851,10
channel-0,4038024,30282849,30282856,7
channel-6994,1324193,30282853,30282866,13
channel-4,166898,30282855,30282867,12
channel-412,64525,30282859,30282870,11
channel-6994,1324194,30282862,30282871,9
channel-0,4038025,30282865,30282874,9
channel-113,301316,30282879,30282929,50
channel-0,4038026,30282880,30282888,8
channel-750,682353,30282882,30282897,15
channel-874,292831,30282885,30282890,5
channel-89321,19396,30282886,30282896,10
channel-85077,59972,30282895,30282904,9
channel-6994,1324195,30282898,30282909,11
channel-85077,59973,30282911,30282924,13
channel-0,4038027,30282916,30282925,9
channel-0,4038028,30282927,30282940,13
channel-0,4038029,30282941,30282961,20
channel-42,1489978,30282945,30282955,10
channel-98451,29,30282950,30282966,16
channel-522,40431,30282958,30282970,12
channel-750,682354,30282958,30282965,7
channel-85077,59974,30282966,30282983,17
channel-88,467094,30282996,30283011,15
channel-874,292832,30282997,30283004,7
channel-38946,124128,30283003,30283015,12
channel-122,667920,30283005,30283010,5
channel-199,132702,30283023,30283034,11
channel-122,667921,30283033,30283037,4
channel-6994,1324196,30283037,30283049,12
channel-0,4038030,30283044,30283055,11
channel-199,132703,30283045,30283060,15
channel-85077,59975,30283045,30283059,14
channel-412,64526,30283060,30283070,10
channel-122,667922,30283060,30283064,4
channel-6994,1324197,30283061,30283076,15
channel-208,1489902,30283063,30283073,10
channel-782,310153,30283064,30283073,9
channel-0,4038031,30283089,30283098,9
channel-165,71438,30283091,30283106,15
channel-750,682355,30283105,30283111,6
channel-6994,1324198,30283110,30283119,9
channel-38946,124129,30283112,30283121,9
channel-38946,124130,30283115,30283134,19
channel-750,682356,30283118,30283135,17
channel-89321,19397,30283134,30283144,10
channel-0,4038032,30283138,30283145,7
channel-750,682357,30283140,30283149,9
channel-89321,19398,30283141,30283154,13
channel-89321,19399,30283144,30283154,10
channel-122,667923,30283149,30283153,4
channel-216,94199,30283150,30283279,129
channel-750,682358,30283156,30283161,5
channel-122,667924,30283160,30283164,4
channel-204,670784,30283161,30283169,8
channel-89321,19400,30283169,30283179,10
channel-38946,124131,30283175,30283190,15
channel-0,4038033,30283178,30283191,13
channel-874,292833,30283188,30283193,5
channel-208,1489903,30283190,30283198,8
channel-122,667925,30283191,30283195,4
channel-750,682359,30283192,30283196,4
channel-8,43456,30283199,30283225,26
channel-1,408312,30283202,30283224,22
channel-782,310154,30283214,30283223,9
channel-89321,19401,30283220,30283247,27
channel-165,71439,30283226,30283269,43
channel-208,1489904,30283235,30283247,12
channel-6994,1324199,30283240,30283254,14
channel-208,1489905,30283241,30283251,10
channel-0,4038034,30283242,30283248,6
channel-251,85190,30283244,30283256,12
channel-89321,19402,30283244,30283250,6
channel-750,682360,30283245,30283250,5
channel-6994,1324200,30283247,30283257,10
channel-38946,124132,30283262,30283289,27
channel-8945,17744,30283267,30283278,11
channel-0,4038035,30283270,30283279,9
channel-208,1489906,30283271,30283280,9
channel-6994,1324201,30283275,30283286,11
channel-6994,1324202,30283281,30283290,9
channel-259,314252,30283282,30283288,6
channel-208,1489907,30283283,30283291,8
channel-89321,19403,30283287,30283298,11
channel-750,682361,30283287,30283302,15
channel-1,408313,30283288,30283337,49
channel-782,310155,30283288,30283297,9
channel-1429,140700,30283302,30283313,11
channel-122,667926,30283307,30283310,3
channel-208,1489908,30283314,30283324,10
channel-1,408314,30283316,30283338,22
channel-251,85191,30283326,30283333,7
channel-0,4038036,30283333,30283345,12
channel-208,1489909,30283343,30283356,13
channel-6994,1324203,30283351,30283364,13
channel-750,682362,30283354,30283369,15
channel-0,4038037,30283362,30283373,11
channel-750,682363,30283364,30283369,5
channel-412,64527,30283373,30283380,7
channel-38946,124133,30283382,30283392,10
channel-75,844967,30283387,30283394,7
channel-750,682364,30283403,30283417,14
channel-874,292834,30283406,30283412,6
channel-143,128307,30283408,30283420,12
channel-750,682365,30283412,30283417,5
channel-2494,31912,30283414,30283423,9
channel-85077,59976,30283424,30283435,11
channel-6994,1324204,30283435,30283445,10
channel-6994,1324205,30283458,30283468,10
channel-0,4038038,30283459,30283472,13
channel-0,4038039,30283466,30283491,25
channel-6994,1324206,30283476,30283488,12
channel-85077,59977,30283476,30283490,14
channel-2494,31913,30283478,30283488,10
channel-6994,1324207,30283479,30283492,13
channel-0,4038040,30283481,30283491,10
channel-6994,1324208,30283482,30283492,10
channel-782,310156,30283482,30283489,7
channel-89321,19404,30283485,30283493,8
channel-2,130615,30283493,30283504,11
channel-0,4038041,30283497,30283507,10
channel-98451,30,30283501,30283516,15
channel-88,467095,30283515,30283528,13
channel-85077,59978,30283518,30283544,26
