channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,fee_amount,fee_denom
channel-141,3949370,22500001,2024-10-06T12:31:37.284250,22500004.0,2024-10-06T12:31:55.492976,3.0,666uatom,
channel-141,3949371,22500005,2024-10-06T12:32:02.040091,22500008.0,2024-10-06T12:32:20.051662,3.0,414uatom,
channel-141,3949372,22500018,2024-10-06T12:33:17.833586,22500020.0,2024-10-06T12:33:28.294083,2.0,9443uatom,
channel-141,3949373,22500038,2024-10-06T12:35:15.115497,22500040.0,2024-10-06T12:35:27.337309,2.0,681uatom,
channel-141,3949374,22500039,2024-10-06T12:35:21.075108,22500041.0,2024-10-06T12:35:33.487124,2.0,685uatom,
channel-141,3949375,22500039,2024-10-06T12:35:21.075108,22500041.0,2024-10-06T12:35:33.487124,2.0,685uatom,
channel-220,105578,22500044,2024-10-06T12:35:49.968817,22500046.0,2024-10-06T12:36:02.059876,2.0,2200uatom,
channel-391,347958,22500045,2024-10-06T12:35:55.961806,22500047.0,2024-10-06T12:36:08.134299,2.0,582uatom,
channel-391,347959,22500051,2024-10-06T12:36:32.327138,22500054.0,2024-10-06T12:36:50.193726,3.0,3263uatom,
channel-141,3949376,22500064,2024-10-06T12:37:52.765436,22500066.0,2024-10-06T12:38:04.710687,2.0,684uatom,
channel-141,3949377,22500066,2024-10-06T12:38:04.710687,22500068.0,2024-10-06T12:38:16.990008,2.0,2453uatom,
channel-141,3949378,22500068,2024-10-06T12:38:16.990008,22500070.0,2024-10-06T12:38:29.269136,2.0,2479uatom,
channel-141,3949379,22500084,2024-10-06T12:39:51.808161,22500086.0,2024-10-06T12:40:03.686648,2.0,675uatom,
channel-141,3949380,22500084,2024-10-06T12:39:51.808161,22500086.0,2024-10-06T12:40:03.686648,2.0,675uatom,
channel-569,263411,22500097,2024-10-06T12:41:10.481350,22500099.0,2024-10-06T12:41:22.456892,2.0,483uatom,
channel-141,3949381,22500099,2024-10-06T12:41:22.456892,22500102.0,2024-10-06T12:41:38.554608,3.0,2287uatom,
channel-141,3949382,22500107,2024-10-06T12:42:09.105735,22500110.0,2024-10-06T12:42:26.982745,3.0,3047uatom,
channel-141,3949383,22500110,2024-10-06T12:42:26.982745,22500113.0,2024-10-06T12:42:45.825127,3.0,629uatom,
channel-141,3949384,22500115,2024-10-06T12:42:58.720948,22500117.0,2024-10-06T12:43:06.774673,2.0,3429uatom,
channel-141,3949385,22500118,2024-10-06T12:43:12.871613,22500120.0,2024-10-06T12:43:24.971808,2.0,3061uatom,
channel-141,3949386,22500127,2024-10-06T12:44:05.380601,22500129.0,2024-10-06T12:44:15.327707,2.0,681uatom,
channel-569,263412,22500131,2024-10-06T12:44:27.325476,22500133.0,2024-10-06T12:44:35.646831,2.0,595uatom,
channel-141,3949387,22500134,2024-10-06T12:44:42.123815,22500136.0,2024-10-06T12:44:54.259107,2.0,2536uatom,
channel-141,3949388,22500140,2024-10-06T12:45:18.676937,22500142.0,2024-10-06T12:45:30.792151,2.0,624uatom,
channel-391,347960,22500150,2024-10-06T12:46:19.706295,22500153.0,2024-10-06T12:46:37.939978,3.0,3373uatom,
channel-141,3949389,22500158,2024-10-06T12:47:05.994304,22500160.0,2024-10-06T12:47:18.648555,2.0,2191uatom,
channel-141,3949390,22500163,2024-10-06T12:47:37.746717,22500165.0,2024-10-06T12:47:50.278633,2.0,413uatom,
channel-141,3949391,22500163,2024-10-06T12:47:37.746717,22500165.0,2024-10-06T12:47:50.278633,2.0,413uatom,
channel-141,3949392,22500168,2024-10-06T12:48:08.156677,22500171.0,2024-10-06T12:48:26.367333,3.0,685uatom,
channel-391,347961,22500171,2024-10-06T12:48:26.367333,22500174.0,2024-10-06T12:48:44.594188,3.0,582uatom,
channel-141,3949393,22500180,2024-10-06T12:49:22.038435,22500182.0,2024-10-06T12:49:34.358429,2.0,629uatom,
channel-569,263413,22500183,2024-10-06T12:49:40.280289,22500185.0,2024-10-06T12:49:50.342587,2.0,6373uatom,
channel-141,3949394,22500188,2024-10-06T12:50:08.939429,22500190.0,2024-10-06T12:50:20.994054,2.0,3213uatom,
channel-141,3949395,22500189,2024-10-06T12:50:15.014900,22500192.0,2024-10-06T12:50:33.436461,3.0,685uatom,
channel-141,3949396,22500191,2024-10-06T12:50:27.422904,22500193.0,2024-10-06T12:50:39.705925,2.0,2252uatom,
channel-141,3949397,22500195,2024-10-06T12:50:51.771789,22500197.0,2024-10-06T12:51:03.821873,2.0,15879uatom,
channel-141,3949398,22500198,2024-10-06T12:51:09.891277,22500200.0,2024-10-06T12:51:21.910904,2.0,3456uatom,
