timestamp,n_txs,total,total_bytes
2025-03-25 00:30:58,2,2,24284
2025-03-25 00:31:02,5,5,3214
2025-03-25 00:31:06,8,8,30975
2025-03-25 00:31:11,4,4,29794
2025-03-25 00:31:16,4,4,18577
2025-03-25 00:31:19,2,2,2225
2025-03-25 00:31:24,7,7,30695
2025-03-25 00:31:28,5,5,3136
2025-03-25 00:31:33,3,3,56923
2025-03-25 00:31:37,6,6,59403
2025-03-25 00:31:42,2,2,28999
2025-03-25 00:31:46,4,4,3635
2025-03-25 00:31:51,1,1,319
2025-03-25 00:31:54,4,4,2784
2025-03-25 00:31:59,3,3,32502
2025-03-25 00:32:02,1,1,336
2025-03-25 00:32:06,6,6,3728
2025-03-25 00:32:11,3,3,44059
2025-03-25 00:32:15,3,3,1007
2025-03-25 00:32:20,6,6,3891
2025-03-25 00:32:24,3,3,35589
2025-03-25 00:32:28,0,0,0
2025-03-25 00:32:32,2,2,2387
2025-03-25 00:32:43,3,3,3747
2025-03-25 00:32:40,1,1,1887
2025-03-25 00:32:44,3,3,2493
2025-03-25 00:32:49,7,7,31773
2025-03-25 00:32:53,4,4,2899
2025-03-25 00:32:57,1,1,341
2025-03-25 00:33:01,5,5,4410
2025-03-25 00:33:05,1,1,339
2025-03-25 00:33:10,5,5,30203
2025-03-25 00:33:15,3,3,30772
2025-03-25 00:33:20,5,5,40840
2025-03-25 00:33:24,2,2,1984
2025-03-25 00:33:28,0,0,0
2025-03-25 00:33:33,1,1,335
2025-03-25 00:33:37,2,2,672
2025-03-25 00:33:45,4,4,20535
2025-03-25 00:33:49,5,5,5771
2025-03-25 00:33:52,3,3,28419
2025-03-25 00:33:57,1,1,665
2025-03-25 00:34:01,2,2,575
2025-03-25 00:34:05,2,2,673
2025-03-25 00:34:09,6,6,28592
2025-03-25 00:34:16,5,5,2236
2025-03-25 00:34:20,3,3,27390
2025-03-25 00:34:25,1,1,349
2025-03-25 00:34:29,4,4,33279
2025-03-25 00:34:34,4,4,27963
2025-03-25 00:34:42,9,9,64522
2025-03-25 00:34:47,8,8,43749
2025-03-25 00:34:52,7,7,23228
2025-03-25 00:34:56,3,3,1776
2025-03-25 00:35:08,8,8,100296
2025-03-25 00:35:06,2,2,598
2025-03-25 00:35:10,2,2,28784
2025-03-25 00:35:15,4,4,29481
2025-03-25 00:35:20,3,3,27650
2025-03-25 00:35:23,2,2,645
2025-03-25 00:35:27,2,2,645
2025-03-25 00:35:31,0,0,0
2025-03-25 00:35:35,0,0,0
2025-03-25 00:35:39,0,0,0
2025-03-25 00:35:43,0,0,0
2025-03-25 00:35:49,3,3,29493
2025-03-25 00:35:53,2,2,28189
2025-03-25 00:36:04,2,2,42147
2025-03-25 00:36:09,1,1,315
2025-03-25 00:36:14,2,2,33501
2025-03-25 00:36:13,5,5,29104
2025-03-25 00:36:17,0,0,0
2025-03-25 00:36:28,2,2,675
2025-03-25 00:36:26,2,2,675
2025-03-25 00:36:30,0,0,0
2025-03-25 00:36:34,1,1,318
2025-03-25 00:36:38,1,1,318
2025-03-25 00:36:42,2,2,1629
2025-03-25 00:36:46,0,0,0
2025-03-25 00:36:51,1,1,29782
2025-03-25 00:36:56,4,4,30464
2025-03-25 00:37:00,0,0,0
2025-03-25 00:37:04,3,3,27818
2025-03-25 00:37:08,1,1,380
2025-03-25 00:37:12,3,3,31202
2025-03-25 00:37:16,2,2,594
2025-03-25 00:37:20,0,0,0
2025-03-25 00:37:24,0,0,0
2025-03-25 00:37:28,1,1,27076
2025-03-25 00:37:32,7,7,2860
2025-03-25 00:37:40,10,10,3853
2025-03-25 00:37:44,1,1,356
2025-03-25 00:37:49,3,3,1035
2025-03-25 00:37:53,2,2,15612
2025-03-25 00:37:57,2,2,757
2025-03-25 00:38:02,2,2,663
2025-03-25 00:38:06,0,0,0
2025-03-25 00:38:11,2,2,35057
2025-03-25 00:38:15,2,2,595
2025-03-25 00:38:18,1,1,337
2025-03-25 00:38:23,2,2,672
2025-03-25 00:38:27,6,6,1542
2025-03-25 00:38:30,0,0,0
2025-03-25 00:38:35,2,2,15629
2025-03-25 00:38:39,1,1,257
2025-03-25 00:38:43,1,1,325
2025-03-25 00:38:48,5,5,28188
2025-03-25 00:38:52,0,0,0
2025-03-25 00:38:56,0,0,0
2025-03-25 00:39:01,2,2,592
2025-03-25 00:39:04,3,3,1316
2025-03-25 00:39:08,6,6,1546
2025-03-25 00:39:12,7,7,1883
2025-03-25 00:39:17,6,6,1783
2025-03-25 00:39:21,0,0,0
2025-03-25 00:39:25,0,0,0
2025-03-25 00:39:29,0,0,0
2025-03-25 00:39:33,3,3,996
2025-03-25 00:39:38,0,0,0
2025-03-25 00:39:42,2,2,26917
2025-03-25 00:39:46,4,4,1276
2025-03-25 00:39:50,8,8,2528
2025-03-25 00:39:55,7,7,48595
2025-03-25 00:39:58,3,3,915
2025-03-25 00:40:03,8,8,29082
2025-03-25 00:40:08,13,13,30512
2025-03-25 00:40:13,6,6,32428
2025-03-25 00:40:21,4,4,2165
2025-03-25 00:40:25,3,3,2244
2025-03-25 00:40:29,0,0,0
2025-03-25 00:40:34,4,4,57822
2025-03-25 00:40:38,0,0,0
2025-03-25 00:40:43,2,2,54152
2025-03-25 00:40:47,3,3,7584
2025-03-25 00:40:52,1,1,257
2025-03-25 00:40:57,1,1,338
2025-03-25 00:41:03,3,3,27914
2025-03-25 00:41:07,8,8,59080
2025-03-25 00:41:19,3,3,28030
2025-03-25 00:41:17,6,6,1606
2025-03-25 00:41:22,7,7,28820
2025-03-25 00:41:27,1,1,257
2025-03-25 00:41:31,3,3,2116
2025-03-25 00:41:35,0,0,0
2025-03-25 00:41:39,2,2,597
2025-03-25 00:41:44,3,3,30124
2025-03-25 00:41:49,5,5,55254
2025-03-25 00:41:53,0,0,0
2025-03-25 00:41:57,1,1,337
2025-03-25 00:42:01,2,2,1818
2025-03-25 00:42:06,5,5,30066
2025-03-25 00:42:09,3,3,931
2025-03-25 00:42:14,0,0,0
2025-03-25 00:42:18,1,1,337
2025-03-25 00:42:22,2,2,1849
2025-03-25 00:42:26,0,0,0
2025-03-25 00:42:29,4,4,2673
2025-03-25 00:42:34,3,3,17170
2025-03-25 00:42:38,1,1,335
2025-03-25 00:42:42,4,4,30585
2025-03-25 00:42:49,2,2,31859
2025-03-25 00:42:54,1,1,500
2025-03-25 00:42:57,1,1,1481
2025-03-25 00:43:02,0,0,0
2025-03-25 00:43:06,2,2,1819
2025-03-25 00:43:10,3,3,2149
2025-03-25 00:43:14,7,7,2021
2025-03-25 00:43:18,2,2,849
2025-03-25 00:43:22,3,3,1167
2025-03-25 00:43:26,3,3,1177
2025-03-25 00:43:31,2,2,22160
2025-03-25 00:43:35,4,4,23020
2025-03-25 00:43:39,0,0,0
2025-03-25 00:43:44,0,0,0
2025-03-25 00:43:48,5,5,28152
2025-03-25 00:43:52,0,0,0
2025-03-25 00:43:56,0,0,0
2025-03-25 00:44:00,1,1,326
2025-03-25 00:44:04,0,0,0
2025-03-25 00:44:08,0,0,0
2025-03-25 00:44:12,0,0,0
2025-03-25 00:44:16,7,7,2032
2025-03-25 00:44:20,10,10,3045
2025-03-25 00:44:25,3,3,16252
2025-03-25 00:44:29,0,0,0
2025-03-25 00:44:33,1,1,502
2025-03-25 00:44:37,3,3,43196
2025-03-25 00:44:40,0,0,0
2025-03-25 00:44:44,1,1,257
2025-03-25 00:44:49,5,5,28534
2025-03-25 00:44:53,0,0,0
2025-03-25 00:44:57,2,2,1818
2025-03-25 00:45:02,3,3,9326
2025-03-25 00:45:05,0,0,0
2025-03-25 00:45:10,1,1,26677
2025-03-25 00:45:15,2,2,35772
2025-03-25 00:45:19,3,3,16130
2025-03-25 00:45:23,4,4,1272
2025-03-25 00:45:27,1,1,10374
2025-03-25 00:45:33,3,3,37822
2025-03-25 00:45:37,1,1,337
2025-03-25 00:45:41,2,2,656
2025-03-25 00:45:45,0,0,0
2025-03-25 00:45:49,1,1,257
2025-03-25 00:45:59,2,2,654
2025-03-25 00:45:57,1,1,257
2025-03-25 00:46:01,1,1,257
2025-03-25 00:46:06,2,2,16438
2025-03-25 00:46:10,2,2,672
2025-03-25 00:46:14,2,2,672
2025-03-25 00:46:18,1,1,29187
2025-03-25 00:46:23,0,0,0
2025-03-25 00:46:27,0,0,0
2025-03-25 00:46:31,2,2,1177
2025-03-25 00:46:35,1,1,321
2025-03-25 00:46:39,2,2,687
2025-03-25 00:46:43,2,2,2841
2025-03-25 00:46:48,1,1,337
2025-03-25 00:46:52,2,2,7366
2025-03-25 00:46:56,4,4,36512
2025-03-25 00:47:00,1,1,15175
2025-03-25 00:47:04,2,2,15494
2025-03-25 00:47:08,3,3,1847
2025-03-25 00:47:13,1,1,315
2025-03-25 00:47:17,2,2,27447
2025-03-25 00:47:21,2,2,641
2025-03-25 00:47:27,2,2,30737
2025-03-25 00:47:31,2,2,852
2025-03-25 00:47:37,6,6,6295
2025-03-25 00:47:41,1,1,665
2025-03-25 00:47:45,1,1,258
2025-03-25 00:47:49,1,1,337
2025-03-25 00:47:54,3,3,27633
2025-03-25 00:47:58,0,0,0
2025-03-25 00:48:03,2,2,707
2025-03-25 00:48:06,3,3,988
2025-03-25 00:48:10,5,5,1648
2025-03-25 00:48:15,4,4,28224
2025-03-25 00:48:19,2,2,822
2025-03-25 00:48:23,5,5,2246
2025-03-25 00:48:27,0,0,0
2025-03-25 00:48:31,3,3,1802
2025-03-25 00:48:35,4,4,2140
2025-03-25 00:48:39,0,0,0
2025-03-25 00:48:43,2,2,654
2025-03-25 00:48:47,0,0,0
2025-03-25 00:48:51,2,2,660
2025-03-25 00:48:55,2,2,660
2025-03-25 00:48:59,0,0,0
2025-03-25 00:49:04,2,2,679
2025-03-25 00:49:08,3,3,1014
2025-03-25 00:49:11,4,4,1325
2025-03-25 00:49:14,1,1,324
2025-03-25 00:49:19,2,2,581
2025-03-25 00:49:30,0,0,0
2025-03-25 00:49:28,0,0,0
2025-03-25 00:49:32,2,2,656
2025-03-25 00:49:37,4,4,28979
2025-03-25 00:49:41,0,0,0
2025-03-25 00:49:45,1,1,315
2025-03-25 00:49:50,5,5,30392
2025-03-25 00:49:54,3,3,1530
2025-03-25 00:50:05,0,0,0
2025-03-25 00:50:03,1,1,318
2025-03-25 00:50:06,4,4,1804
2025-03-25 00:50:10,0,0,0
2025-03-25 00:50:15,5,5,1587
2025-03-25 00:50:19,2,2,655
2025-03-25 00:50:24,1,1,501
2025-03-25 00:50:35,1,1,328
2025-03-25 00:50:35,0,0,0
2025-03-25 00:50:39,0,0,0
2025-03-25 00:50:43,1,1,664
2025-03-25 00:50:47,3,3,1108
2025-03-25 00:50:51,0,0,0
2025-03-25 00:50:56,1,1,357
2025-03-25 00:51:01,3,3,28001
2025-03-25 00:51:05,1,1,325
2025-03-25 00:51:09,3,3,968
2025-03-25 00:51:13,4,4,29270
2025-03-25 00:51:18,1,1,8506
2025-03-25 00:51:22,3,3,973
2025-03-25 00:51:27,3,3,973
2025-03-25 00:51:31,2,2,27694
2025-03-25 00:51:35,2,2,858
2025-03-25 00:51:39,4,4,1541
2025-03-25 00:51:46,5,5,18143
2025-03-25 00:51:49,4,4,1506
2025-03-25 00:51:53,0,0,0
2025-03-25 00:51:57,1,1,315
2025-03-25 00:52:01,3,3,1012
2025-03-25 00:52:05,1,1,335
2025-03-25 00:52:15,4,4,1364
2025-03-25 00:52:13,1,1,26923
2025-03-25 00:52:17,0,0,0
2025-03-25 00:52:22,1,1,353
2025-03-25 00:52:26,3,3,9657
2025-03-25 00:52:30,1,1,317
2025-03-25 00:52:34,1,1,321
2025-03-25 00:52:39,5,5,29062
2025-03-25 00:52:44,3,3,1155
2025-03-25 00:52:49,4,4,3043
2025-03-25 00:52:54,0,0,0
2025-03-25 00:52:58,5,5,28094
2025-03-25 00:53:02,0,0,0
2025-03-25 00:53:07,1,1,28546
2025-03-25 00:53:13,1,1,333
2025-03-25 00:53:17,3,3,1027
2025-03-25 00:53:21,1,1,337
2025-03-25 00:53:26,2,2,32082
2025-03-25 00:53:30,2,2,838
2025-03-25 00:53:34,0,0,0
2025-03-25 00:53:38,4,4,1269
2025-03-25 00:53:42,1,1,337
2025-03-25 00:53:46,0,0,0
2025-03-25 00:53:50,0,0,0
2025-03-25 00:53:54,3,3,16079
2025-03-25 00:53:59,2,2,583
2025-03-25 00:54:03,3,3,920
2025-03-25 00:54:07,1,1,317
2025-03-25 00:54:11,1,1,334
2025-03-25 00:54:15,3,3,1091
2025-03-25 00:54:26,1,1,501
2025-03-25 00:54:23,0,0,0
2025-03-25 00:54:27,3,3,1014
2025-03-25 00:54:31,3,3,1169
2025-03-25 00:54:35,0,0,0
2025-03-25 00:54:46,3,3,2172
2025-03-25 00:54:44,1,1,10247
2025-03-25 00:54:47,0,0,0
2025-03-25 00:54:51,1,1,671
2025-03-25 00:54:56,1,1,27134
2025-03-25 00:54:59,0,0,0
2025-03-25 00:55:04,1,1,318
2025-03-25 00:55:10,1,1,339
2025-03-25 00:55:14,2,2,1004
2025-03-25 00:55:18,1,1,665
2025-03-25 00:55:22,0,0,0
2025-03-25 00:55:26,4,4,17390
2025-03-25 00:55:31,5,5,34917
2025-03-25 00:55:35,0,0,0
2025-03-25 00:55:40,2,2,27203
2025-03-25 00:55:51,2,2,987
2025-03-25 00:55:48,0,0,0
2025-03-25 00:55:53,2,2,696
2025-03-25 00:55:56,0,0,0
2025-03-25 00:56:01,1,1,31587
2025-03-25 00:56:05,0,0,0
2025-03-25 00:56:16,0,0,0
2025-03-25 00:56:15,1,1,320
2025-03-25 00:56:19,0,0,0
2025-03-25 00:56:24,6,6,44043
2025-03-25 00:56:27,0,0,0
2025-03-25 00:56:31,1,1,337
2025-03-25 00:56:36,5,5,28896
2025-03-25 00:56:40,0,0,0
2025-03-25 00:56:44,1,1,334
2025-03-25 00:56:48,0,0,0
2025-03-25 00:56:52,1,1,257
2025-03-25 00:56:56,1,1,257
2025-03-25 00:57:00,1,1,337
2025-03-25 00:57:06,2,2,705
2025-03-25 00:57:10,3,3,1022
2025-03-25 00:57:15,2,2,16523
2025-03-25 00:57:26,3,3,28076
2025-03-25 00:57:23,0,0,0
2025-03-25 00:57:27,2,2,666
2025-03-25 00:57:32,3,3,30067
2025-03-25 00:57:36,1,1,257
2025-03-25 00:57:40,1,1,329
2025-03-25 00:57:44,3,3,986
2025-03-25 00:57:48,1,1,324
2025-03-25 00:57:57,4,4,33067
2025-03-25 00:58:01,1,1,336
2025-03-25 00:58:05,1,1,400
2025-03-25 00:58:09,3,3,1251
2025-03-25 00:58:14,3,3,31341
2025-03-25 00:58:18,3,3,2403
2025-03-25 00:58:22,3,3,2403
2025-03-25 00:58:26,0,0,0
2025-03-25 00:58:32,0,0,0
2025-03-25 00:58:37,2,2,31060
2025-03-25 00:58:41,1,1,360
2025-03-25 00:58:45,3,3,1200
2025-03-25 00:58:49,2,2,578
2025-03-25 00:58:53,3,3,917
2025-03-25 00:58:57,3,3,1155
2025-03-25 00:59:01,1,1,665
2025-03-25 00:59:05,3,3,1341
2025-03-25 00:59:16,1,1,337
2025-03-25 00:59:13,1,1,322
2025-03-25 00:59:19,2,2,15845
2025-03-25 00:59:23,3,3,18921
2025-03-25 00:59:33,4,4,28031
2025-03-25 00:59:44,1,1,257
2025-03-25 00:59:48,2,2,1770
2025-03-25 00:59:53,1,1,6928
2025-03-25 00:59:49,3,3,937
2025-03-25 00:59:54,4,4,29634
2025-03-25 00:59:59,0,0,0
2025-03-25 01:00:04,2,2,10674
2025-03-25 01:00:09,4,4,25056
2025-03-25 01:00:13,10,10,56062
2025-03-25 01:00:18,2,2,23399
2025-03-25 01:00:22,0,0,0
2025-03-25 01:00:27,1,1,26922
2025-03-25 01:00:32,2,2,35938
2025-03-25 01:00:36,1,1,338
2025-03-25 01:00:40,0,0,0
2025-03-25 01:00:44,1,1,345
2025-03-25 01:00:48,2,2,862
2025-03-25 01:00:52,1,1,666
2025-03-25 01:00:56,5,5,2259
2025-03-25 01:01:00,2,2,666
2025-03-25 01:01:04,2,2,1088
2025-03-25 01:01:08,7,7,3355
2025-03-25 01:01:13,2,2,28320
2025-03-25 01:01:16,3,3,968
2025-03-25 01:01:21,8,8,29292
2025-03-25 01:01:25,3,3,10561
2025-03-25 01:01:30,0,0,0
2025-03-25 01:01:34,2,2,710
2025-03-25 01:01:37,2,2,782
2025-03-25 01:01:41,1,1,337
2025-03-25 01:01:45,3,3,27785
2025-03-25 01:01:50,4,4,1250
2025-03-25 01:01:55,2,2,15979
2025-03-25 01:01:58,0,0,0
2025-03-25 01:02:03,1,1,332
2025-03-25 01:02:08,2,2,27444
2025-03-25 01:02:12,2,2,842
2025-03-25 01:02:16,0,0,0
2025-03-25 01:02:20,1,1,4306
2025-03-25 01:02:25,3,3,4966
2025-03-25 01:02:29,2,2,862
2025-03-25 01:02:33,1,1,504
2025-03-25 01:02:37,2,2,999
2025-03-25 01:02:41,2,2,950
2025-03-25 01:02:52,3,3,15826
2025-03-25 01:02:49,1,1,257
2025-03-25 01:02:53,2,2,657
2025-03-25 01:02:59,4,4,59599
2025-03-25 01:03:03,0,0,0
2025-03-25 01:03:07,1,1,338
2025-03-25 01:03:11,3,3,1188
2025-03-25 01:03:15,1,1,350
2025-03-25 01:03:20,1,1,337
2025-03-25 01:03:25,1,1,337
2025-03-25 01:03:29,1,1,325
2025-03-25 01:03:33,1,1,325
2025-03-25 01:03:37,0,0,0
2025-03-25 01:03:41,1,1,322
2025-03-25 01:03:46,3,3,15912
2025-03-25 01:03:50,1,1,257
2025-03-25 01:03:54,0,0,0
2025-03-25 01:03:59,2,2,27813
2025-03-25 01:04:03,0,0,0
2025-03-25 01:04:07,0,0,0
2025-03-25 01:04:11,1,1,331
2025-03-25 01:04:15,3,3,907
2025-03-25 01:04:19,1,1,351
2025-03-25 01:04:25,0,0,0
2025-03-25 01:04:29,3,3,28087
2025-03-25 01:04:33,1,1,15888
2025-03-25 01:04:37,2,2,594
2025-03-25 01:04:41,1,1,525
2025-03-25 01:04:46,1,1,1519
2025-03-25 01:04:50,1,1,1519
2025-03-25 01:04:54,1,1,501
2025-03-25 01:04:58,0,0,0
2025-03-25 01:05:03,1,1,28507
2025-03-25 01:05:07,2,2,731
2025-03-25 01:05:11,2,2,8990
2025-03-25 01:05:15,0,0,0
2025-03-25 01:05:20,0,0,0
2025-03-25 01:05:24,1,1,335
2025-03-25 01:05:28,0,0,0
2025-03-25 01:05:31,0,0,0
2025-03-25 01:05:42,0,0,0
2025-03-25 01:05:40,0,0,0
2025-03-25 01:05:44,1,1,396
2025-03-25 01:05:48,4,4,23396
2025-03-25 01:05:54,5,5,35018
2025-03-25 01:05:58,3,3,1160
2025-03-25 01:06:02,1,1,315
2025-03-25 01:06:12,1,1,325
2025-03-25 01:06:09,0,0,0
2025-03-25 01:06:13,0,0,0
2025-03-25 01:06:17,1,1,31744
2025-03-25 01:06:21,1,1,323
2025-03-25 01:06:26,2,2,35486
2025-03-25 01:06:31,0,0,0
2025-03-25 01:06:35,1,1,31305
2025-03-25 01:06:39,4,4,75041
2025-03-25 01:06:44,3,3,16125
2025-03-25 01:06:48,1,1,18265
2025-03-25 01:06:52,7,7,55712
2025-03-25 01:06:56,0,0,0
2025-03-25 01:07:00,1,1,323
2025-03-25 01:07:05,3,3,28880
2025-03-25 01:07:09,1,1,1480
2025-03-25 01:07:15,0,0,0
2025-03-25 01:07:19,1,1,336
2025-03-25 01:07:23,1,1,34588
2025-03-25 01:07:27,4,4,1227
2025-03-25 01:07:32,7,7,2239
2025-03-25 01:07:37,4,4,47879
2025-03-25 01:07:41,0,0,0
2025-03-25 01:07:45,2,2,658
2025-03-25 01:07:50,4,4,42238
2025-03-25 01:07:54,0,0,0
2025-03-25 01:07:58,0,0,0
2025-03-25 01:08:01,4,4,1409
2025-03-25 01:08:06,0,0,0
2025-03-25 01:08:10,2,2,28630
2025-03-25 01:08:17,4,4,60545
2025-03-25 01:08:22,3,3,27929
2025-03-25 01:08:33,3,3,1012
2025-03-25 01:08:30,0,0,0
2025-03-25 01:08:34,0,0,0
2025-03-25 01:08:38,0,0,0
2025-03-25 01:08:42,0,0,0
2025-03-25 01:08:46,2,2,669
2025-03-25 01:08:51,4,4,1486
2025-03-25 01:08:55,0,0,0
2025-03-25 01:08:59,1,1,258
2025-03-25 01:09:03,0,0,0
2025-03-25 01:09:06,1,1,320
2025-03-25 01:09:12,1,1,337
2025-03-25 01:09:23,2,2,697
2025-03-25 01:09:20,0,0,0
2025-03-25 01:09:25,2,2,27694
2025-03-25 01:09:29,2,2,714
2025-03-25 01:09:33,2,2,7689
2025-03-25 01:09:37,1,1,337
2025-03-25 01:09:48,2,2,1002
2025-03-25 01:09:45,0,0,0
2025-03-25 01:09:50,1,1,335
2025-03-25 01:09:53,2,2,652
2025-03-25 01:09:57,2,2,1166
2025-03-25 01:10:01,4,4,20099
2025-03-25 01:10:13,4,4,16438
2025-03-25 01:10:10,1,1,665
2025-03-25 01:10:14,1,1,338
2025-03-25 01:10:18,2,2,851
2025-03-25 01:10:21,4,4,39701
2025-03-25 01:10:27,1,1,354
2025-03-25 01:10:31,1,1,354
2025-03-25 01:10:36,2,2,1003
2025-03-25 01:10:39,0,0,0
2025-03-25 01:10:44,1,1,32084
2025-03-25 01:10:48,6,6,3541
2025-03-25 01:10:52,3,3,1648
2025-03-25 01:10:57,3,3,16279
2025-03-25 01:11:01,1,1,337
2025-03-25 01:11:05,4,4,2533
2025-03-25 01:11:09,1,1,665
2025-03-25 01:11:14,3,3,29059
2025-03-25 01:11:19,7,7,31234
2025-03-25 01:11:22,3,3,985
2025-03-25 01:11:26,1,1,525
2025-03-25 01:11:31,2,2,857
2025-03-25 01:11:35,2,2,27400
2025-03-25 01:11:39,2,2,659
2025-03-25 01:11:43,3,3,980
2025-03-25 01:11:47,1,1,337
2025-03-25 01:11:58,1,1,354
2025-03-25 01:11:56,1,1,15226
2025-03-25 01:12:03,0,0,0
2025-03-25 01:12:07,0,0,0
2025-03-25 01:12:12,6,6,28679
2025-03-25 01:12:19,4,4,36246
2025-03-25 01:12:24,3,3,7855
2025-03-25 01:12:28,1,1,337
2025-03-25 01:12:32,0,0,0
2025-03-25 01:12:36,1,1,665
2025-03-25 01:12:43,5,5,8448
2025-03-25 01:12:47,0,0,0
2025-03-25 01:12:52,1,1,337
2025-03-25 01:12:55,3,3,1028
2025-03-25 01:12:58,0,0,0
2025-03-25 01:13:02,0,0,0
2025-03-25 01:13:13,0,0,0
2025-03-25 01:13:11,1,1,319
2025-03-25 01:13:15,2,2,29738
2025-03-25 01:13:19,2,2,1013
2025-03-25 01:13:22,0,0,0
2025-03-25 01:13:27,2,2,594
2025-03-25 01:13:31,1,1,15175
2025-03-25 01:13:35,1,1,7017
2025-03-25 01:13:39,4,4,7987
2025-03-25 01:13:43,0,0,0
2025-03-25 01:13:47,0,0,0
2025-03-25 01:13:52,2,2,1493
2025-03-25 01:13:56,1,1,343
2025-03-25 01:13:59,0,0,0
2025-03-25 01:14:03,1,1,335
2025-03-25 01:14:07,0,0,0
2025-03-25 01:14:12,0,0,0
2025-03-25 01:14:16,4,4,43775
2025-03-25 01:14:20,5,5,2211
2025-03-25 01:14:24,0,0,0
2025-03-25 01:14:28,1,1,27312
2025-03-25 01:14:32,1,1,337
2025-03-25 01:14:37,1,1,258
2025-03-25 01:14:40,1,1,258
2025-03-25 01:14:46,2,2,831
2025-03-25 01:14:50,1,1,351
2025-03-25 01:14:54,5,5,2159
2025-03-25 01:14:59,4,4,34015
2025-03-25 01:15:03,2,2,670
2025-03-25 01:15:07,4,4,31514
2025-03-25 01:15:12,6,6,107254
2025-03-25 01:15:17,2,2,1207
2025-03-25 01:15:21,0,0,0
2025-03-25 01:15:26,1,1,30473
2025-03-25 01:15:33,2,2,27553
2025-03-25 01:15:44,2,2,650
2025-03-25 01:15:41,2,2,28695
2025-03-25 01:15:45,1,1,358
2025-03-25 01:15:49,2,2,692
2025-03-25 01:15:53,2,2,28374
2025-03-25 01:15:58,4,4,55872
2025-03-25 01:16:02,3,3,16833
2025-03-25 01:16:07,1,1,1155
2025-03-25 01:16:11,3,3,1766
2025-03-25 01:16:14,1,1,323
2025-03-25 01:16:18,2,2,27721
2025-03-25 01:16:24,4,4,55213
2025-03-25 01:16:28,2,2,27502
2025-03-25 01:16:33,2,2,37245
2025-03-25 01:16:37,1,1,337
2025-03-25 01:16:41,1,1,337
2025-03-25 01:16:45,1,1,335
2025-03-25 01:16:49,2,2,668
2025-03-25 01:16:53,1,1,15401
2025-03-25 01:16:58,2,2,16067
2025-03-25 01:17:02,2,2,789
2025-03-25 01:17:06,1,1,338
2025-03-25 01:17:11,6,6,35758
2025-03-25 01:17:15,1,1,500
2025-03-25 01:17:19,0,0,0
2025-03-25 01:17:23,1,1,331
2025-03-25 01:17:27,2,2,656
2025-03-25 01:17:32,2,2,1780
2025-03-25 01:17:35,1,1,370
2025-03-25 01:17:41,3,3,16047
2025-03-25 01:17:45,1,1,337
2025-03-25 01:17:49,1,1,383
2025-03-25 01:17:54,4,4,30223
2025-03-25 01:17:58,3,3,1174
2025-03-25 01:18:02,1,1,327
2025-03-25 01:18:06,1,1,27322
2025-03-25 01:18:11,2,2,27660
2025-03-25 01:18:15,0,0,0
2025-03-25 01:18:19,2,2,689
2025-03-25 01:18:22,3,3,946
2025-03-25 01:18:27,3,3,15792
2025-03-25 01:18:31,1,1,335
2025-03-25 01:18:36,1,1,321
2025-03-25 01:18:40,3,3,27693
2025-03-25 01:18:44,0,0,0
2025-03-25 01:18:48,1,1,335
2025-03-25 01:18:52,2,2,836
2025-03-25 01:18:56,1,1,337
2025-03-25 01:19:00,0,0,0
2025-03-25 01:19:04,2,2,701
2025-03-25 01:19:07,2,2,701
2025-03-25 01:19:12,1,1,322
2025-03-25 01:19:16,0,0,0
2025-03-25 01:19:20,2,2,27639
2025-03-25 01:19:25,1,1,15754
2025-03-25 01:19:29,0,0,0
2025-03-25 01:19:32,1,1,526
2025-03-25 01:19:36,1,1,257
2025-03-25 01:19:40,0,0,0
2025-03-25 01:19:44,1,1,321
2025-03-25 01:19:48,1,1,337
2025-03-25 01:19:52,1,1,352
2025-03-25 01:19:55,1,1,352
2025-03-25 01:19:59,0,0,0
2025-03-25 01:20:03,1,1,344
2025-03-25 01:20:08,3,3,29604
2025-03-25 01:20:12,1,1,338
2025-03-25 01:20:16,2,2,662
2025-03-25 01:20:21,4,4,16910
2025-03-25 01:20:26,3,3,35815
2025-03-25 01:20:29,2,2,2016
2025-03-25 01:20:35,5,5,30071
2025-03-25 01:20:39,3,3,1268
2025-03-25 01:20:49,1,1,360
2025-03-25 01:20:48,4,4,29234
2025-03-25 01:20:52,0,0,0
2025-03-25 01:20:56,2,2,10637
2025-03-25 01:21:00,3,3,10894
2025-03-25 01:21:04,0,0,0
2025-03-25 01:21:08,0,0,0
2025-03-25 01:21:13,2,2,15443
2025-03-25 01:21:17,2,2,1001
2025-03-25 01:21:21,3,3,995
2025-03-25 01:21:25,1,1,26864
2025-03-25 01:21:29,4,4,27896
2025-03-25 01:21:33,1,1,338
2025-03-25 01:21:36,1,1,501
2025-03-25 01:21:40,3,3,1157
2025-03-25 01:21:44,3,3,913
2025-03-25 01:21:48,2,2,1006
2025-03-25 01:21:53,4,4,1651
2025-03-25 01:21:58,3,3,27819
2025-03-25 01:22:04,1,1,27524
2025-03-25 01:22:08,0,0,0
2025-03-25 01:22:12,5,5,1901
2025-03-25 01:22:16,2,2,629
2025-03-25 01:22:20,0,0,0
2025-03-25 01:22:27,3,3,47040
2025-03-25 01:22:31,3,3,932
2025-03-25 01:22:36,2,2,586
2025-03-25 01:22:41,1,1,19157
